,Keyword,Top Ranked URL,Rank,Rank Change,Search Volume,Ranking Difficulty,Broad Cost Per Click,Phrase Cost Per Click,Exact Cost Per Click,SEO Clicks,SEO Clicks Change,Total Monthly Clicks,Mobile Search Percent,Desktop Search Percent,Searches Not Clicked Percent,Paid Clicks Percent,Organic Clicks Percent,Broad Monthly Cost,Phrase Monthly Cost,Exact Monthly Cost,Ads,Number of Ranking Homepages
131217,properties for rent in my area,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,29,5.0,90.0,75,0.84,,0.84,1,1.0,44.0,,,,,,40.49,,40.49,0,18
148106,houses for rent cheap,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,45,27.0,135.0,11,0.44,0.36,0.4,1,0.0,100.0,0.6235625,0.3764375,0.25,0.26666665777777804,0.73333330888889,40.2,10.5,9.0,4,5
142551,mobile homes for sale in renton wa,https://www.homelight.com/renton-wa/homes-for-sale/2-bedroom,40,1.0,110.0,38,0.89,1.0,1.01,1,1.0,90.0,,,,,,40.2,37.5,44.7,8,6
41668,free rent to own contract,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,52,-29.0,460.0,38,4.35,,4.35,2,-2.0,360.0,0.377897153351699,0.6221028466483011,0.212121212121212,0.307692295857989,0.6923076656804741,40.2,,40.2,7,0
165427,mobile homes for sale in renton wa,https://www.homelight.com/renton-wa/homes-for-sale/2-bedroom,40,1.0,110.0,38,0.89,1.0,1.01,1,1.0,90.0,,,,,,40.2,37.5,44.7,8,6
371306,denver rental agency,https://www.homelight.com/denver-co/top-real-estate-agents,50,18.0,24.0,98,5.11,3.63,5.11,0,0.0,,,,,,,40.19,0.06,40.19,4,55
418220,raleigh rental agencies,https://www.homelight.com/raleigh-nc/top-real-estate-agents,79,5.0,110.0,46,1.82,,1.82,0,0.0,100.0,,,,,,40.12,,40.12,0,59
358759,raleigh rental agencies,https://www.homelight.com/raleigh-nc/top-real-estate-agents,79,5.0,110.0,46,1.82,,1.82,0,0.0,100.0,,,,,,40.12,,40.12,0,59
147066,homes in brentwood ca,https://www.homelight.com/best-time-to-sell-house/brentwood-ca,46,8.0,230.0,39,0.81,0.98,0.83,1,0.0,150.0,,,,,,39.9,30.3,23.4,0,19
140615,rent to own homes columbus ohio,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,40,-3.0,135.0,40,1.13,1.12,1.12,1,0.0,110.0,0.737793744716822,0.26220625528317804,0.175824175824176,0.213333330488889,0.786666656177778,39.9,51.0,53.7,13,12
113809,brentwood tennessee homes,https://www.homelight.com/best-time-to-sell-house/brentwood-tn,49,3.0,135.0,37,1.33,1.24,1.13,1,1.0,55.0,,,,,,39.9,35.7,23.7,5,8
56370,rent to own homes near me free listings,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,15,-2.0,135.0,18,1.65,,1.65,2,0.0,135.0,0.868373343827889,0.131626656172111,0.329004329004329,0.32903225594172697,0.6709677376066601,39.77,,39.77,15,9
167170,rent home usa,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,35,51.0,100.0,89,2.16,,2.16,1,1.0,80.0,,,,,,39.24,,39.24,7,37
127618,rent home usa,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,35,51.0,100.0,89,2.16,,2.16,1,1.0,80.0,,,,,,39.24,,39.24,7,37
493446,rent t own,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,14,0.0,12.0,54,1.99,0.75,2.21,0,0.0,0.0,,,,,,39.0,0.0,0.0,18,14
234816,rent t own,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,14,0.0,12.0,54,1.99,0.75,2.21,0,0.0,0.0,,,,,,39.0,0.0,0.0,18,14
55602,renting out a house for the first time,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,35,3.0,420.0,30,6.96,,6.96,2,0.0,260.0,0.695,0.305,0.3666666666666671,,,38.91,,38.91,4,1
69160,rent to own program near me,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,3,-1.0,20.0,23,2.04,,2.04,1,-1.0,,,,,,,38.36,,38.36,1,5
8366,government rent to own programs,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,5,2.0,220.0,83,1.12,,1.12,8,3.0,220.0,,,,,,38.32,,38.32,10,5
10699,find rent to own homes,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,1,3.0,44.0,61,0.85,0.75,2.08,7,5.0,30.0,0.9094044321329642,0.090595567867036,0.31578947368421,0.42307690680473403,0.576923054733729,38.1,62.1,6.2,8,13
347930,mobile home park rent,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,91,-48.0,44.0,39,0.35,0.39,0.45,0,0.0,26.0,,,,,,38.1,1.8,0.6,0,14
114026,rent your own home,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,7,10.0,28.0,48,1.61,1.69,1.48,1,1.0,0.0,,,,,,38.1,11.7,20.1,6,6
394410,real estate properties for rent,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,60,-10.0,26.0,85,1.33,,0.73,0,0.0,,,,,,,38.02,,0.79,6,28
484987,real estate properties for rent,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,60,-10.0,26.0,85,1.33,,0.73,0,0.0,,,,,,,38.02,,0.79,6,28
483494,rent with option,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,6,4.0,12.0,32,1.17,1.12,0.77,0,0.0,12.0,,,,,,37.8,14.4,2.1,3,5
264169,rent to own homes in portland oregon,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,33,-6.0,90.0,29,1.26,1.27,1.18,0,-1.0,70.0,0.71819944598338,0.28180055401662,0.192982456140351,0.17391303969754301,0.8260869385633279,37.8,30.6,24.0,13,11
411274,chicago rental agent,https://www.homelight.com/chicago-il/top-real-estate-agents,59,-14.0,44.0,66,5.89,,5.89,0,0.0,0.0,,,,,,37.7,,37.7,1,62
9171,how to rent my home,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,2,0.0,90.0,47,1.0,1.01,5.14,8,0.0,36.0,,,,,,37.2,3.6,3.19,12,3
484676,rental furniture companies,https://www.homelight.com/blog/furniture-rental-for-staging/,95,-46.0,80.0,74,2.31,2.23,5.18,0,0.0,40.0,,,,,,37.2,1.2,0.0,6,43
468342,rent to own homes in oklahoma,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,48,-6.0,44.0,26,0.92,0.92,0.97,0,0.0,32.0,0.59314764737696,0.40685235262303904,0.302325581395349,0.23333332555555605,0.766666641111112,37.2,42.9,39.6,5,14
408974,rent to own homes in oklahoma,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,48,-6.0,44.0,26,0.92,0.92,0.97,0,0.0,32.0,0.59314764737696,0.40685235262303904,0.302325581395349,0.23333332555555605,0.766666641111112,37.2,42.9,39.6,5,14
32041,rent to own homes programs,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,5,-2.0,90.0,37,2.75,,2.75,3,-2.0,90.0,0.46312,0.53688,0.2,,,36.98,,,24,10
309562,rent to own homes maryland,https://www.homelight.com/blog/buyer-are-rent-to-own-homes-real/,49,-9.0,44.0,22,1.22,1.2,1.2,0,0.0,38.0,,,,,,36.3,15.6,23.7,5,12
132888,houses for rent option to buy,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,10,-5.0,70.0,75,1.1,1.07,1.09,1,-1.0,40.0,,,,,,36.0,23.7,21.3,21,7
78723,rent to own homes florida,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,16,14.0,90.0,34,0.83,0.82,0.86,1,0.0,70.0,0.656284722222222,0.343715277777778,0.208333333333333,,,36.0,28.5,26.7,8,10
147566,rent to own homes michigan,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,24,1.0,135.0,20,1.05,1.32,1.36,1,0.0,80.0,,,,,,36.0,43.8,30.3,2,9
12739,rental value of my home,https://www.homelight.com/blog/buyer-how-much-will-my-home-rent-for/,5,0.0,180.0,32,8.39,,8.39,6,0.0,135.0,,,,,,35.98,,35.98,4,2
56829,rent to own homes in illinois,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,15,1.0,135.0,30,0.96,0.94,0.91,2,0.0,125.0,0.48700000000000004,0.513,0.0666666666666667,0.428571413265307,0.5714285510204089,35.7,43.5,39.6,8,15
353640,low price houses for rent,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,52,33.0,44.0,49,0.7,0.64,0.75,0,0.0,30.0,,,,,,35.4,6.9,9.0,8,6
100171,renton houses for sale,https://www.homelight.com/renton-wa/top-real-estate-agents,55,2.0,420.0,31,0.97,1.18,1.08,1,0.0,380.0,0.30985431841831396,0.690145681581686,0.0967741935483871,0.17857142219387803,0.821428542091838,35.4,22.2,18.3,5,4
137786,rent to own louisville ky,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,79,2.0,360.0,29,0.87,0.89,0.86,1,0.0,260.0,0.525555555555556,0.47444444444444395,0.296296296296296,,,35.4,12.9,14.7,6,12
122831,california rental laws,https://www.homelight.com/blog/landlord-selling-house-tenants-rights-california/,88,-16.0,440.0,27,0.84,0.8,0.8,1,0.0,320.0,0.507919743392696,0.492080256607304,0.294797687861272,0.09836065493147,0.9016393368718091,35.4,27.9,27.6,1,2
153697,rent to own louisville ky,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,79,2.0,360.0,29,0.87,0.89,0.86,1,0.0,260.0,0.525555555555556,0.47444444444444395,0.296296296296296,,,35.4,12.9,14.7,6,12
5256,should i rent or sell my house,https://www.homelight.com/blog/should-i-sell-my-house-or-rent-it-out/,2,0.0,135.0,94,12.35,,12.35,12,0.0,135.0,,,,,,35.31,,35.31,3,2
46766,divvy rent to own,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,37,-17.0,320.0,27,1.36,,1.36,2,-1.0,240.0,,,,,,35.22,,35.22,3,2
328311,rent to owner,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,31,8.0,70.0,98,1.31,1.4,1.73,0,0.0,55.0,,,,,,35.1,2.4,7.2,6,9
54905,how to save for a house while renting,https://www.homelight.com/blog/buyer-how-to-save-for-a-house-while-renting/,4,-1.0,44.0,20,7.41,,7.41,2,0.0,44.0,0.345390625,0.654609375,0.3125,,,34.83,,34.83,5,0
464189,properties renting,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,42,39.0,1.0,63,1.09,0.85,1.2,0,0.0,,,,,,,34.8,0.13,0.9,2,26
360606,properties renting,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,42,39.0,1.0,63,1.09,0.85,1.2,0,0.0,,,,,,,34.8,0.13,0.9,2,26
356259,rent to own homes in miami,https://www.homelight.com/blog/buyer-ultimate-guide-to-rent-to-own-homes/,32,1.0,44.0,41,1.1,1.25,1.18,0,0.0,44.0,0.60447265625,0.39552734375,0.03125,0.35483869823101,0.645161269510927,34.5,46.8,43.8,12,11
481656,rent to own homes in miami,https://www.homelight.com/blog/buyer-ultimate-guide-to-rent-to-own-homes/,32,1.0,44.0,41,1.1,1.25,1.18,0,0.0,44.0,0.60447265625,0.39552734375,0.03125,0.35483869823101,0.645161269510927,34.5,46.8,43.8,12,11
20159,rent to own homes near me no credit check,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,13,2.0,320.0,41,1.47,,1.47,4,0.0,190.0,0.852118055555556,0.147881944444444,0.4166666666666671,,,34.29,,34.29,16,11
186135,homes for rent by landlord,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,58,23.0,44.0,67,1.74,,1.74,0,0.0,30.0,,,,,,34.21,,34.21,0,11
18876,back house for rent,https://www.homelight.com/blog/roi-on-adding-a-guest-house/,37,-16.0,750.0,61,0.46,0.47,0.48,4,-2.0,500.0,0.737435601691657,0.26256439830834305,0.34640522875817004,0.029999999700000002,0.9699999903000001,34.2,28.2,23.1,4,6
243758,house or rent,https://www.homelight.com/blog/should-i-sell-my-house-or-rent-it-out/,48,-19.0,28.0,85,0.68,,,0,0.0,12.0,,,,,,34.2,,0.0,0,21
266322,rent to own homes boise,https://www.homelight.com/blog/buyer-how-does-rent-to-own-work-for-sellers/,41,12.0,100.0,27,1.04,,1.04,0,0.0,80.0,,,,,,34.18,,34.18,1,21
63167,your rent to own,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,15,-2.0,165.0,60,1.22,,1.22,2,0.0,135.0,,,,,,33.53,,33.53,1,13
2726,rent to own condos near me,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,18,-7.0,1800.0,40,1.55,,1.55,18,-10.0,1800.0,0.9328533859303092,0.067146614069691,0.384615384615385,0.37499998437500104,0.624999973958334,33.5,,33.5,18,10
127445,atlanta rental agent,https://www.homelight.com/atlanta-ga/top-real-estate-agents,33,0.0,150.0,62,5.38,,5.38,1,0.0,150.0,,,,,,33.45,,33.45,4,59
160967,atlanta rental agent,https://www.homelight.com/atlanta-ga/top-real-estate-agents,33,0.0,150.0,62,5.38,,5.38,1,0.0,150.0,,,,,,33.45,,33.45,4,59
120745,rent to own no money down,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,31,1.0,180.0,35,2.34,,2.34,1,0.0,150.0,,,,,,33.38,,,0,5
354122,rent to own tampa fl,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,59,-6.0,44.0,27,0.73,0.72,0.74,0,0.0,34.0,0.695,0.305,0.23076923076923103,,,33.3,6.0,7.5,8,6
49025,brentwood real estate,https://www.homelight.com/brentwood-ca/top-real-estate-agents,42,-32.0,400.0,25,0.35,0.36,0.39,2,-5.0,320.0,0.16439853076216698,0.8356014692378331,0.202020202020202,0.113924049190835,0.886075938150938,33.3,36.6,34.8,1,1
8518,rent to own home companies,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,3,0.0,135.0,96,1.47,1.23,1.24,8,0.0,100.0,0.412169748273558,0.587830251726442,0.253731343283582,0.0399999992,0.9599999807999999,33.3,27.0,25.5,13,28
185406,rented property,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,48,16.0,4.0,98,1.04,1.08,0.48,0,0.0,,,,,,,33.0,10.5,0.3,0,5
1822,selling a rental house,https://www.homelight.com/blog/selling-a-rental-property/,1,1.0,135.0,33,1.33,,,22,10.0,100.0,,,,,,33.0,0.0,0.0,6,0
10477,current market value of my home,https://www.homelight.com/home-value-estimator,9,-2.0,360.0,52,2.5,2.32,2.34,7,-2.0,320.0,0.48262002743484206,0.5173799725651579,0.111111111111111,0.16666665972222197,0.833333298611112,33.0,35.7,18.0,15,2
463799,find a realtor for rentals,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,41,33.0,55.0,67,3.44,,3.44,0,0.0,40.0,,,,,,32.66,,32.66,0,32
261498,rent to buy mortgage,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,73,-43.0,12.0,51,9.92,,4.01,0,0.0,12.0,,,,,,32.43,,0.0,3,3
137223,rent to own homes georgia,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,36,1.0,230.0,26,1.32,1.12,1.2,1,0.0,190.0,,,,,,32.4,23.4,18.0,6,9
489195,rental investment property for sale,https://www.homelight.com/blog/should-i-sell-my-rental-property/,86,-20.0,90.0,37,3.46,7.79,8.63,0,0.0,90.0,,,,,,32.4,3.3,6.3,8,7
122248,rent to own homes georgia,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,36,1.0,230.0,26,1.32,1.12,1.2,1,0.0,190.0,,,,,,32.4,23.4,18.0,6,9
308860,renters rights los angeles county,https://www.homelight.com/blog/landlord-selling-house-tenants-rights-california/,100,-5.0,12.0,96,1.41,0.73,0.73,0,0.0,12.0,,,,,,32.4,2.1,0.9,4,9
170080,local houses for rent by owner,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,38,59.0,135.0,23,0.7,,0.7,1,1.0,135.0,0.584609325486646,0.415390674513354,0.327659574468085,0.22784809982374601,0.7721518938471401,32.26,,32.26,5,10
368223,renton real estate,https://www.homelight.com/renton-wa/top-real-estate-agents,29,-9.0,44.0,37,0.73,0.67,0.65,0,0.0,44.0,,,,,,32.1,14.1,9.3,4,4
34027,rent to own homes in alabama,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,39,1.0,570.0,31,1.0,1.03,1.0,3,0.0,480.0,0.7362698412698409,0.263730158730159,0.166666666666667,0.171428566530612,0.82857140489796,32.1,27.6,28.2,9,14
354957,rent to buy housing,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,12,0.0,12.0,56,0.99,1.38,,0,0.0,0.0,,,,,,31.5,0.9,0.0,7,11
41741,rent to own homes in orlando,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,54,-13.0,630.0,27,1.2,1.18,1.23,2,-1.0,570.0,0.35624763705104,0.64375236294896,0.10869565217391301,0.34146340630577104,0.658536569303986,31.5,28.8,27.6,9,8
160833,rent to own homes denver,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,25,-1.0,180.0,30,1.49,1.41,1.39,1,0.0,145.0,,,,,,31.5,28.5,13.5,7,17
154025,rent to own homes denver,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,25,-1.0,180.0,30,1.49,1.41,1.39,1,0.0,145.0,,,,,,31.5,28.5,13.5,7,17
28211,rental agencies columbus ohio,https://www.homelight.com/columbus-oh/top-real-estate-agents,37,2.0,630.0,56,1.42,,5.3,3,0.0,600.0,0.0700000000000001,0.93,0.0851063829787234,0.0232558134126555,0.9767441633315308,31.27,,31.27,6,47
11448,what do i need to do to rent my house,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,3,0.0,125.0,42,6.96,,6.96,7,0.0,100.0,,,,,,31.14,,,2,1
461238,home rental agent,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,89,-46.0,135.0,79,1.71,1.55,1.81,0,-1.0,80.0,,,,,,30.9,4.2,2.4,2,62
12910,house to rent to buy,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,9,4.0,290.0,69,0.83,0.94,1.49,6,2.0,270.0,,,,,,30.9,2.1,0.25,16,27
110255,rent to own homes orlando,https://www.homelight.com/blog/buyer-how-do-rent-to-own-homes-work/,42,-13.0,270.0,25,1.22,1.17,1.18,1,-1.0,230.0,0.542566574839302,0.457433425160698,0.15151515151515196,0.321428565688776,0.678571416454082,30.6,42.3,39.9,3,10
122212,rent to own bakersfield,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,63,-4.0,250.0,72,1.0,0.89,0.93,1,0.0,200.0,,,,,,30.6,5.4,5.4,4,4
137869,rent to own homes orlando,https://www.homelight.com/blog/buyer-how-do-rent-to-own-homes-work/,42,-13.0,270.0,25,1.22,1.17,1.18,1,-1.0,230.0,0.542566574839302,0.457433425160698,0.15151515151515196,0.321428565688776,0.678571416454082,30.6,42.3,39.9,3,10
234559,san diego rental agency,https://www.homelight.com/san-diego-ca/top-real-estate-agents,62,35.0,55.0,93,10.23,,10.23,0,0.0,55.0,,,,,,30.46,,30.46,3,72
407964,san diego rental agency,https://www.homelight.com/san-diego-ca/top-real-estate-agents,62,35.0,55.0,93,10.23,,10.23,0,0.0,55.0,,,,,,30.46,,30.46,3,72
454316,best rent,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,68,-11.0,44.0,98,1.39,1.4,0.91,0,0.0,30.0,,,,,,30.3,36.6,3.6,0,18
142422,rent to own real estate listings,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,8,1.0,55.0,58,1.25,0.56,2.35,1,0.0,55.0,,,,,,30.14,0.56,0.47,10,13
441664,find me a home to rent,https://www.homelight.com/blog/buyer-how-to-find-rental-homes/,17,1.0,40.0,67,1.96,,1.96,0,0.0,28.0,,,,,,30.06,,,10,26
329399,for rent to own by owner,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,15,-2.0,40.0,46,1.0,1.34,0.9,0,-1.0,40.0,,,,,,30.0,0.67,1.5,17,9
274546,for rent to own by owner,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,15,-2.0,40.0,46,1.0,1.34,0.9,0,-1.0,40.0,,,,,,30.0,0.67,1.5,17,9
332849,san francisco rental agencies,https://www.homelight.com/san-francisco-ca/top-real-estate-agents,78,-1.0,40.0,52,16.45,,16.45,0,0.0,28.0,,,,,,29.71,,29.71,2,56
400437,san francisco rental agencies,https://www.homelight.com/san-francisco-ca/top-real-estate-agents,78,-1.0,40.0,52,16.45,,16.45,0,0.0,28.0,,,,,,29.71,,29.71,2,56
362596,rent to own home contracts,https://www.homelight.com/blog/buyer-rent-to-own-home-contract/,19,-4.0,44.0,46,1.38,1.44,1.54,0,-1.0,44.0,,,,,,29.7,6.9,3.0,15,2
431080,rent to own tampa florida,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,65,-11.0,135.0,39,0.75,0.59,0.65,0,0.0,80.0,,,,,,29.7,4.8,2.7,2,7
101599,rent to own homes atlanta,https://www.homelight.com/blog/buyer-whats-the-catch-with-rent-to-own-homes/,38,-3.0,220.0,22,1.12,1.46,1.41,1,0.0,220.0,,,,,,29.7,21.9,20.4,7,9
442960,california rental property,https://www.homelight.com/blog/landlord-selling-house-tenants-rights-california/,70,-4.0,24.0,45,0.78,1.06,1.05,0,0.0,,,,,,,29.7,0.9,0.6,4,9
19826,legit rent to own websites,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,2,2.0,44.0,53,2.72,,2.72,4,2.0,22.0,,,,,,29.67,,29.67,6,21
22018,legit rent to own websites,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,2,2.0,44.0,53,2.72,,2.72,4,2.0,22.0,,,,,,29.67,,29.67,6,21
351510,renting out my condo,https://www.homelight.com/blog/should-i-sell-my-house-or-rent-it-out/,35,-4.0,8.0,21,4.97,3.29,4.98,0,0.0,,,,,,,29.22,0.34,0.47,2,0
170442,rent to own agreement sample,https://www.homelight.com/blog/buyer-what-are-typical-rent-to-own-terms/,27,1.0,110.0,40,1.3,1.59,1.57,1,0.0,100.0,,,,,,29.1,4.8,3.9,8,1
168070,rent to own agreement sample,https://www.homelight.com/blog/buyer-what-are-typical-rent-to-own-terms/,27,1.0,110.0,40,1.3,1.59,1.57,1,0.0,100.0,,,,,,29.1,4.8,3.9,8,1
437725,rent furniture virginia,https://www.homelight.com/blog/furniture-rental-for-staging/,39,11.0,12.0,55,4.09,3.93,3.97,0,0.0,12.0,,,,,,28.91,0.39,1.55,11,38
426,selling a rental property,https://www.homelight.com/blog/selling-a-rental-property/,1,1.0,320.0,33,0.72,7.71,8.71,50,22.0,200.0,0.344275555555555,0.655724444444444,0.346666666666667,0.020408162848813,0.979591816743024,28.8,12.54,0.0,7,0
310028,home renter,https://www.homelight.com/blog/buyer-how-to-rent-your-house/,93,-5.0,90.0,98,1.39,1.81,2.07,0,0.0,40.0,,,,,,28.8,2.7,5.4,6,12
136990,current home value calculator,https://www.homelight.com/home-value-estimator,6,0.0,44.0,29,1.63,,2.38,1,0.0,44.0,,,,,,28.5,,1.5,22,3
140090,brentwood tennessee real estate,https://www.homelight.com/brentwood-tn/top-real-estate-agents,25,-2.0,135.0,27,0.89,0.88,0.83,1,0.0,85.0,,,,,,28.5,20.4,20.1,8,7
148701,current home value calculator,https://www.homelight.com/home-value-estimator,6,0.0,44.0,29,1.63,,2.38,1,0.0,44.0,,,,,,28.5,,1.5,22,3
158242,rent to own homes las vegas,https://www.homelight.com/blog/buyer-does-rent-to-own-homes-build-credit/,50,-4.0,400.0,41,1.02,1.06,1.05,1,-1.0,300.0,0.8972892819979191,0.102710718002081,0.241935483870968,0.17021276233589902,0.829787216387506,28.5,33.6,43.2,7,15
8952,legit rent to own programs,https://www.homelight.com/blog/buyer-rent-to-own-homes-programs/,2,0.0,90.0,31,2.77,,2.77,8,0.0,60.0,,,,,,28.27,,28.27,6,12
146440,rent to own homes massachusetts,https://www.homelight.com/blog/buyer-how-to-find-rent-to-own-homes/,41,2.0,270.0,24,1.12,,1.12,1,0.0,230.0,,,,,,28.21,,28.21,2,6
