Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
brett robinson,0,26,40,18100,67,1.00,0.16,20000000,navigational,,https://www.zillow.com/profile/BrettRobinsonSales,https://www.realtor.com/realestateagency/brett-robinson_orange-beach_al_1813760_019949598
brian armstrong,0,0,32,18100,75,0.87,0,44800000,informational,,,https://www.realtor.com/realestateagents/56cecb607e54f70100242ab5
brian shaffer,0,0,72,18100,58,0.00,0,5820000,"informational, transactional",,,https://www.realtor.com/realestateagents/56d694f8de071e010063e40d
bridge loan,0,0,14,18100,78,4.32,0.44,177000000,informational,,,https://www.realtor.com/advice/finance/whats-is-a-bridge-loan/
bridgecrest login,0,0,56,18100,54,0.00,0,72300,navigational,,,https://www.realtor.com/agentconnection/neighborhood/bridgecrest-estates-condominiums_bridgeton_mo/
bridger bowl,0,78,0,18100,50,2.00,0.01,1080000,navigational,,https://www.zillow.com/bozeman-mt/bridger-bowl_att/,
bridgewater nj,0,0,11,18100,78,0.64,0.01,21500000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/Bridgewater_NJ
brighton high school,0,67,39,18100,63,0.00,0,206000000,commercial,,https://www.zillow.com/schools/96815/brighton-high-school/,https://www.realtor.com/realestateandhomes-search/Brighton_MI/schools/Brighton-High-School-0737151941
bristol ct,0,23,70,18100,71,0.43,0.01,78100000,"informational, navigational",,https://www.zillow.com/bristol-ct/,https://www.realtor.com/realestateandhomes-search/Bristol_CT
bristol mountain,0,69,0,18100,56,1.41,0.01,76000000,navigational,,https://www.zillow.com/canandaigua-ny-14424/bristol-mountain_att/,
broadway junction,0,36,0,18100,54,0.00,0,17300000,commercial,,https://www.zillow.com/broadway-junction-new-york-ny/,
broadway nashville tn,0,49,74,18100,73,1.09,0.03,8660000,"informational, transactional",,https://www.zillow.com/homedetails/320-Broadway-Nashville-TN-37201/108731731_zpid/,https://www.realtor.com/realestateandhomes-detail/600-Broadway_Nashville_TN_37203_M95507-09980
broken arrow ok,0,9,8,18100,66,0.46,0.01,96000000,informational,,https://www.zillow.com/broken-arrow-ok/,https://www.realtor.com/realestateandhomes-search/Broken-Arrow_OK
brooklyn childrens museum,0,64,0,18100,58,2.15,0.01,7420000,navigational,,https://www.zillow.com/crown-heights-new-york-ny/brooklyn-children%27s-museum_att/,
brookside gardens,0,46,37,18100,56,3.55,0,4890000,navigational,,https://www.zillow.com/b/brookside-gardens-somerville-nj-5Xqgtk/,https://www.realtor.com/realestateandhomes-search/Brookside-Gardens_Murraysville_NC/overview
broomfield,0,69,0,18100,72,1.42,0,28300000,"informational, navigational",,https://www.zillow.com/broomfield-co/,
broward property appraiser,0,0,79,18100,50,1.33,0.01,162000,navigational,,,https://www.realtor.com/propertyrecord-search/Broward-County_FL
brown thrasher,0,0,84,18100,50,23.28,0,12500000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/189-Brown-Thrasher-St-SE_Calhoun_GA_30701_M50053-60981
brownwood tx,0,76,30,18100,61,0.42,0.01,4000000,informational,,https://www.zillow.com/brownwood-tx/,https://www.realtor.com/realestateandhomes-search/Brownwood_TX
bruno fernandez,0,0,35,18100,62,0.00,0,22000000,informational,,,https://www.realtor.com/realestateagents/590c001523f96b0010b3b820
brunswick maine,0,7,75,18100,60,0.56,0.02,61000000,informational,,https://www.zillow.com/brunswick-me/,https://www.realtor.com/realestateandhomes-search/Brunswick_ME
bryan tx,0,76,26,18100,74,0.43,0.01,83100000,informational,,https://www.zillow.com/bryan-tx/,https://www.realtor.com/realestateandhomes-search/Bryan_TX
buckeye az,0,5,10,18100,69,0.31,0.01,8180000,"informational, navigational",,https://www.zillow.com/buckeye-az/,https://www.realtor.com/realestateandhomes-search/Buckeye_AZ
bucks county pa,0,7,62,18100,76,0.64,0.02,25300000,"informational, transactional",,https://www.zillow.com/bucks-county-pa/,https://www.realtor.com/realestateandhomes-search/Bucks-County_PA
budwing,0,30,29,18100,12,0.00,0,77,navigational,,https://www.zillow.com/homedetails/4030-Budwing-Ter-Fremont-CA-94538/25042147_zpid/,https://www.realtor.com/realestateandhomes-detail/4042-Budwing-Ter_Fremont_CA_94538_M26781-53569
buffalo bayou park,0,38,0,18100,58,20.00,0.11,4190000,informational,,https://www.zillow.com/houston-tx/buffalo-bayou-park_att/,
buford ga,0,7,99,18100,68,0.65,0.01,15300000,informational,,https://www.zillow.com/buford-ga/,https://www.realtor.com/realestateandhomes-search/Buford_GA
burbank ca,0,97,0,18100,67,1.03,0.01,54700000,informational,,https://www.zillow.com/burbank-ca/,
burgermaster,0,0,56,18100,50,0.81,0.01,95,navigational,,,https://www.realtor.com/realestateandhomes-detail/1124-Burgermaster-Rd_Dewitt_AR_72042_M77737-67228
burleson,0,42,11,18100,73,0.43,0,17300000,"informational, navigational",,https://www.zillow.com/burleson-tx/,https://www.realtor.com/realestateandhomes-search/Burleson_TX
burleson tx,0,0,7,18100,75,0.25,0.01,9280000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/Burleson_TX
burlington nc weather,0,0,93,18100,54,0.63,0,6680000,informational,,,https://www.realtor.com/news/trends/august-2022-hottest-markets-report/
butlers pantry,0,0,5,18100,55,0.57,1,3490000,commercial,,,https://www.realtor.com/advice/home-improvement/what-is-a-butlers-pantry/
buzzerd,0,96,0,18100,25,0.88,0,125000,"informational, navigational",,https://www.zillow.com/homedetails/Turkey-Buzzerd-Ln-Great-Cacapon-WV-25422/22870038_zpid/,
ca breez,0,95,0,18100,72,0.00,0,589000,navigational,,https://www.zillow.com/homedetails/6365-Breeze-Way-Anderson-CA-96007/15246309_zpid/,
ca breeze,0,47,41,18100,45,0.00,0,179000000,navigational,,https://www.zillow.com/b/santa-monica-breeze-by-wiseman-los-angeles-ca-C4BP4j/,https://www.realtor.com/realestateandhomes-detail/3118-Summer-Breeze-Ave_Rosamond_CA_93560_M15139-89524
cabeza,0,0,45,18100,49,0.00,0,1100000000,informational,,,https://www.realtor.com/realestateandhomes-detail/206-Cabeza-St_Saint-Augustine_FL_32080_M66724-09020
caddo lake,0,0,78,18100,60,0.76,0.01,4140000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/7226-Caddo-Lake-Dr_San-Antonio_TX_78244_M80745-81831
calabash,0,0,33,18100,64,0.63,0.02,8670000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Calabash_NC
calculate square feet,0,71,14,18100,82,0.44,0,332000000,informational,,https://www.zillow.com/blog/how-to-measure-your-homes-square-footage-92175/,https://www.realtor.com/advice/sell/how-to-calculate-square-feet/
calhoun ga,0,70,76,18100,56,1.00,0.01,16100000,informational,,https://www.zillow.com/calhoun-ga/,https://www.realtor.com/realestateandhomes-search/Calhoun_GA/overview
calvert county public schools,0,0,29,18100,63,0.00,0,3240000,navigational,,,https://www.realtor.com/local/schools/Calvert-County-Public-Schools-06177142921
camarillo ca,0,6,24,18100,62,0.31,0.01,12000000,informational,,https://www.zillow.com/camarillo-ca/,https://www.realtor.com/realestateandhomes-search/Camarillo_CA
camelia,0,0,58,18100,57,0.27,0.99,39300000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/15-Camelia-Dr_Debary_FL_32713_M64051-17044
cameron crow,0,85,0,18100,59,0.00,0,12300000,informational,,https://www.zillow.com/homedetails/1137-NW-Crow-Rd-Cameron-MO-64429/124676653_zpid/,
canal st,0,19,31,18100,63,0.00,0,495000000,informational,,https://www.zillow.com/b/1201-canal-st-new-orleans-la-5Xpqq2/,https://www.realtor.com/realestateandhomes-detail/39-Canal-St_Port-Crane_NY_13833_M41804-25422
cancún,0,0,97,18100,89,0.48,0.05,254000000,"informational, transactional",,,https://www.realtor.com/international/mx/cancun-quintana-roo/
canvas broward,0,62,48,18100,73,0.00,0,920000,navigational,,https://www.zillow.com/homedetails/6555-W-Broward-Blvd-APT-303-Plantation-FL-33317/43157196_zpid/,https://www.realtor.com/realestateandhomes-search/Plantation_Broward-County_FL/type-condo
cape charles va,0,30,34,18100,52,0.59,0.11,50500000,"informational, transactional",,https://www.zillow.com/cape-charles-va/land/,https://www.realtor.com/realestateandhomes-search/Cape-Charles_VA
cape may new jersey,0,92,67,18100,78,0.56,0.05,265000000,"informational, navigational",,https://www.zillow.com/cape-may-nj/,https://www.realtor.com/realestateandhomes-search/Cape-May_NJ
capitola beach,0,32,0,18100,55,0.75,0.04,3700000,"informational, transactional",,https://www.zillow.com/capitola-ca-95010/capitola-beach_att/,
carl dean,0,64,0,18100,66,0.00,0,71000000,informational,,https://www.zillow.com/homedetails/8328-Carl-Dean-St-Pensacola-FL-32514/44646752_zpid/,
carla gallo,0,0,50,18100,44,0.00,0,7340000,informational,,,https://www.realtor.com/realestateagents/593b8d28ece9af0011c40bc8
carlo gambino,0,0,43,18100,66,0.00,0,2000000,"informational, transactional",,,https://www.realtor.com/realestateagents/567441cf7e54f701001e5f13
carlos pena,0,0,78,18100,59,0.00,0,134000000,"informational, transactional",,,https://www.realtor.com/realestateagents/5682e93e89a68901006bb80b
carlsbad nm,0,0,86,18100,67,0.85,0.03,29000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Carlsbad_NM
carmax raleigh,0,72,0,18100,55,1.24,0.28,436000,"navigational, transactional",,https://www.zillow.com/raleigh-nc/townhomes/,
carmel high school,0,0,46,18100,69,0.00,0,86700000,commercial,,,https://www.realtor.com/realestateandhomes-search/Carmel_IN/schools/Carmel-High-School-0725717041
carolina beach nc,0,7,22,18100,70,0.71,0.04,462000000,informational,,https://www.zillow.com/carolina-beach-nc/,https://www.realtor.com/realestateandhomes-search/Carolina-Beach_NC
carolyn chambers,0,0,34,18100,29,0.00,0,6570000,informational,,,https://www.realtor.com/realestateagents/56ec3dbede071e0100647993
carrie hamilton,0,73,0,18100,36,0.00,0,19500000,"informational, transactional",,https://www.zillow.com/profile/carriehamiltonrealestate,
carrollton ga,0,62,92,18100,67,0.42,0.01,15100000,informational,,https://www.zillow.com/carrollton-ga/,https://www.realtor.com/realestateandhomes-search/Carrollton_GA/overview
carrs,0,93,90,18100,63,1.29,0.2,357000000,navigational,,https://www.zillow.com/homedetails/118-Carrs-Trl-Coventry-RI-02827/66020692_zpid/,https://www.realtor.com/realestateandhomes-detail/891-Carrs-Trl_Coventry_RI_02827_M37566-60419
carson ca,0,26,34,18100,66,0.35,0,142000000,"informational, navigational",,https://www.zillow.com/carson-ca/,https://www.realtor.com/realestateandhomes-search/Carson_CA
carter oosterhouse,0,0,97,18100,52,0.00,0,143000,informational,,,https://www.realtor.com/news/celebrity-real-estate/trading-spaces-carter-oosterhouse-amy-smart-offer-1-5m-hermosa-beach-getaway/
casas en venta,0,80,3,18100,55,0.35,0.2,218000000,informational,,https://www.zillow.com/homes/,https://www.realtor.com/espanol/
casas en venta cerca de mi,0,17,3,18100,52,0.37,0.24,88,informational,,https://www.zillow.com/homes/for_sale/,https://www.realtor.com/espanol/
cascada,0,0,72,18100,67,0.00,0,81000000,informational,,,https://www.realtor.com/realestateandhomes-detail/4273-Cascada-Cir_Hollywood_FL_33024_M53935-18697
cascade mountains,0,44,0,18100,64,1.58,0,244000000,informational,,https://www.zillow.com/bend-or/cascade-mountains_att/,
cash 3 tn,0,55,0,18100,49,0.00,0,63,navigational,,https://www.zillow.com/homedetails/119-Huntington-Dr-Fairfield-Glade-TN-38558/40996980_zpid/,
cash out refinance calculator,0,20,49,18100,74,10.15,0.63,66700000,commercial,,https://www.zillow.com/mortgage-calculator/refinance-calculator/,https://www.realtor.com/mortgage/tools/refinance-calculator/
casper wy,0,22,39,18100,73,0.30,0.01,9140000,"informational, transactional",,https://www.zillow.com/casper-wy/,https://www.realtor.com/realestateandhomes-search/Casper_WY
castle rock colorado,0,8,15,18100,49,0.42,0.02,268000000,informational,,https://www.zillow.com/castle-rock-co/,https://www.realtor.com/realestateandhomes-search/Castle-Rock_CO
castles for sale,0,0,62,18100,75,0.67,0.04,27700000,transactional,,,https://www.realtor.com/news/unique-homes/castles-for-sale-house-of-the-dragon/
catawba county gis,0,55,0,18100,42,0.80,0,85,"informational, transactional",,https://www.zillow.com/catawba-county-nc/,
cathedral city,0,96,45,18100,61,1.10,0.01,302000000,"informational, navigational",,https://www.zillow.com/cathedral-city-ca/,https://www.realtor.com/realestateandhomes-search/Cathedral-City_CA
cathedral rock,0,94,76,18100,68,1.23,0.05,104000000,"informational, transactional",,https://www.zillow.com/sedona-az/cathedral-rock-views_att/,https://www.realtor.com/realestateandhomes-detail/360-Cathedral-Rock-Trl_Sedona_AZ_86336_M26200-50308
cedar park texas,0,61,16,18100,63,0.34,0.01,113000000,informational,,https://www.zillow.com/cedar-park-tx/,https://www.realtor.com/realestateandhomes-search/Cedar-Park_TX
cedar park tx,0,40,9,18100,71,0.34,0.01,64500000,informational,,https://www.zillow.com/cedar-park-tx/,https://www.realtor.com/realestateandhomes-search/Cedar-Park_TX
cedric joe,0,0,56,18100,37,0.00,0,8840000,"informational, transactional",,,https://www.realtor.com/realestateagents/56b8ed1b7e54f70100214b85
centennial olympic park,0,52,61,18100,68,0.99,0.19,5250000,informational,,https://www.zillow.com/atlanta-ga/centennial-olympic-park_att/,https://www.realtor.com/realestateandhomes-detail/325-Centennial-Olympic-Park-Dr-NW_Atlanta_GA_30313_M69891-75857
centerstone,0,89,0,18100,62,5.31,0.03,5050000,navigational,,https://www.zillow.com/homedetails/43-Centerstone-Cir-Buena-Park-CA-90620/59723540_zpid/,
central park new york,0,91,0,18100,88,0.66,0.26,1090000000,informational,,https://www.zillow.com/central-park-new-york-ny/,
century city,0,0,79,18100,59,0.68,0.01,1650000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Century-City_Los-Angeles_CA/overview
cerro gordo,0,94,49,18100,61,0.00,0.01,7640000,informational,,https://www.zillow.com/cerro-gordo-county-ia/,https://www.realtor.com/realestateandhomes-detail/Cerro-Gordo_Lone-Pine_CA_93545_M12464-97215
chalk bluff park,0,0,66,18100,42,1.52,0,1880000,navigational,,,https://www.realtor.com/realestateandhomes-detail/Chalk-Bluff-Rd-Lot-94_Uvalde_TX_78801_M90168-27643
chalkboard paint,0,0,12,18100,59,0.44,1,14700000,"informational, transactional",,,https://www.realtor.com/advice/home-improvement/dos-and-donts-of-chalkboard-paint/
chance combs,0,0,23,18100,34,0.00,0,8550000,"informational, transactional",,,https://www.realtor.com/realestateagents/chance-combs_hudson-oaks_tx_4844595
chandler arizona,0,6,40,18100,70,0.60,0.02,50800000,informational,,https://www.zillow.com/chandler-az/,https://www.realtor.com/realestateandhomes-search/Chandler_AZ
charles baker,0,0,58,18100,53,0.44,0,0,informational,,,https://www.realtor.com/realestateagents/56cdb9fbbb954c01006dcdbc
charleston international airport,0,82,0,18100,61,1.17,0,12400000,navigational,,https://www.zillow.com/charleston-sc/charleston-international-airport_att/,
charros,0,0,65,18100,56,0.00,0,26000000,transactional,,,https://www.realtor.com/realestateandhomes-detail/1150-S-Los-Charros-Dr_Pueblo-West_CO_81007_M19018-12611
chastie,0,72,30,18100,22,0.00,0,97,informational,,https://www.zillow.com/profile/Chastie%20Samms,https://www.realtor.com/realestateagents/62ec2f757836afa311bc2b0a
cheap land for sale,0,6,19,18100,65,0.39,0.33,64,transactional,,https://www.zillow.com/ca/land/,https://www.realtor.com/realestateandhomes-search/Dallas_TX/type-land
chena hot springs,0,0,62,18100,57,0.33,0.33,917000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/Chena-Hot-Springs-Hills_Fairbanks_AK/overview
cherry wood,0,0,95,18100,60,0.60,1,602000000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-detail/10797-Cherry-Wood-Ln_Cheyenne_WY_82009_M88492-69697
cheryl scott,0,0,68,18100,47,0.41,0,35600000,informational,,,https://www.realtor.com/realestateagents/56736ef77e54f701001dc281
chesapeake va,0,7,49,18100,72,0.68,0.01,44600000,informational,,https://www.zillow.com/chesapeake-va/,https://www.realtor.com/realestateandhomes-search/Chesapeake_VA
chesterfield mo,0,6,13,18100,69,0.56,0.01,337000000,"informational, navigational",,https://www.zillow.com/chesterfield-mo/,https://www.realtor.com/realestateandhomes-search/Chesterfield_MO
chestnut hill,0,0,14,18100,65,1.25,0,50900000,informational,,,https://www.realtor.com/realestateandhomes-search/Chestnut-Hill_Philadelphia_PA
chevrolet malibu sale,0,0,73,18100,70,1.11,1,94,commercial,,,https://www.realtor.com/realestateandhomes-search/Malibu_CA
chicago apartments,0,2,14,18100,90,0.91,0.35,322000000,informational,,https://www.zillow.com/chicago-il/apartments/,https://www.realtor.com/apartments/Chicago_IL
chicago downtown,0,31,0,18100,77,0.75,0,1190000000,"informational, transactional",,https://www.zillow.com/chicago-il/,
chicken hawk,0,78,44,18100,44,0.58,0,17100000,"informational, transactional",,https://www.zillow.com/homedetails/1505-Chicken-Hawk-Rd-Idabel-OK-74745/84307345_zpid/,https://www.realtor.com/realestateandhomes-detail/1505-Chicken-Hawk-Rd_Idabel_OK_74745_M91398-69232
chico ca,0,83,76,18100,70,0.00,0,187000000,informational,,https://www.zillow.com/chico-ca/,https://www.realtor.com/realestateandhomes-search/Chico_CA
chillicothe ohio,0,91,64,18100,65,0.38,0.01,12000000,informational,,https://www.zillow.com/chillicothe-oh/,https://www.realtor.com/realestateandhomes-search/Chillicothe_OH
