Keyword,homelight.com,redfin.com,trulia.com,remax.com,compass.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),redfin.com (pages),trulia.com (pages),remax.com (pages),compass.com (pages)
houston 294,0,21,39,60,36,1900,28,0.00,0,22200000,navigational,,https://www.redfin.com/TX/Houston/294-Sugar-Berry-Cir-77024/home/30440071,https://www.trulia.com/p/tx/houston/1100-uptown-park-blvd-294-houston-tx-77056--2068756976,https://www.remax.com/tx/houston/home-details/294-hardwicke-rd-houston-tx-77060/11243145382315956616,https://www.compass.com/listing/294-hardwicke-road-houston-tx-77060/1119182898677486801/
houston home sale,0,3,5,8,14,1900,79,0.77,0.37,321000000,informational,,https://www.redfin.com/city/8903/TX/Houston,https://www.trulia.com/TX/Houston/,https://www.remax.com/homes-for-sale/tx/houston/city/4835000,https://www.compass.com/homes-for-sale/houston-tx/
houston homes,0,3,4,9,13,1900,80,1.10,0.19,146000000,informational,,https://www.redfin.com/city/8903/TX/Houston,https://www.trulia.com/TX/Houston/,https://www.remax.com/homes-for-sale/tx/houston/city/4835000,https://www.compass.com/homes-for-sale/houston-tx/
houston rentals,0,23,1,9,62,1900,67,0.84,0.43,47700000,informational,,https://www.redfin.com/city/8903/TX/Houston/apartments-for-rent,"https://www.trulia.com/for_rent/Houston,TX/SINGLE-FAMILY_HOME_type/",https://www.remax.com/homes-for-rent/tx/houston/city/4835000,https://www.compass.com/for-rent/houston-tx/
howell farms,0,23,58,17,26,1900,35,2.00,0.01,5300000,commercial,,https://www.redfin.com/GA/Acworth/4656-Howell-Farms-Dr-NW-30101/home/25350382,https://www.trulia.com/p/ga/acworth/4526-howell-farms-rd-nw-acworth-ga-30101--1037008039,https://www.remax.com/homes-for-sale/ga/acworth/howell-farms/neighborhood/186629,https://www.compass.com/homes-for-sale/howell-farms-acworth-ga/
hudson bend,0,23,14,96,64,1900,24,0.00,0,16500000,"informational, transactional",,https://www.redfin.com/city/23380/TX/Hudson-Bend,https://www.trulia.com/TX/Hudson_Bend/,https://www.remax.com/homes-for-sale/tx/hudson-bend/hudson-bend-colony/neighborhood/845275,https://www.compass.com/homes-for-sale/hudson-bend-austin-tx/
hunters pointe apartments,0,47,14,66,71,1900,42,1.00,0.03,1810000,commercial,,https://www.redfin.com/NC/Charlotte/1841-Prospect-Dr-28213/home/177393946,https://www.trulia.com/c/nc/charlotte/hunters-pointe-1841-prospect-dr-charlotte-nc-28213--2025807931,https://www.remax.com/homes-for-sale/mi/westland/hunters-pointe-condominiums/neighborhood/664244,https://www.compass.com/for-rent/hunters-point-queens-ny/
hurley ny,0,12,3,22,77,1900,43,0.40,0.02,20400000,informational,,https://www.redfin.com/city/23508/NY/Hurley,https://www.trulia.com/NY/Hurley/,https://www.remax.com/homes-for-sale/ny/hurley/zip/12443,https://www.compass.com/homes-for-sale/hurley-ny/
huron superior parking garage,0,33,36,53,44,1900,34,0.00,0,85,transactional,,https://www.redfin.com/IL/Chicago/4931-W-Huron-St-60644/home/180052620,https://www.trulia.com/p/il/chicago/address-not-disclosed-chicago-il-60654--2420461408,https://www.remax.com/oh/huron/home-details/304-riverside-dr-huron-oh-44839/15200895254372813666,https://www.compass.com/listing/1656-west-huron-street-chicago-il-60622/406409311866339553/
hyacinth st paul,0,24,31,48,38,1900,27,0.00,0,1780000,navigational,,https://www.redfin.com/MN/St-Paul/911-Hyacinth-Ave-E-55106/home/51131580,https://www.trulia.com/p/mn/saint-paul/55-hyacinth-ave-w-saint-paul-mn-55117--2181352911,https://www.remax.com/mn/saint-paul/home-details/1137-hyacinth-ave-e-saint-paul-mn-55106/10313038818093036126,https://www.compass.com/listing/1893-hyacinth-avenue-east-st-paul-mn-55119/1015413901052907721/
hyde park beachwood,0,15,22,57,51,1900,48,0.78,0.04,91,"navigational, transactional",,https://www.redfin.com/OH/Beachwood/1-Hyde-Park-44122/home/71056912,https://www.trulia.com/p/oh/beachwood/1-hyde-park-beachwood-oh-44122--2045709699,https://www.remax.com/oh/beachwood/home-details/18-hyde-park-beachwood-oh-44122/636197668153166068,https://www.compass.com/listing/1-hyde-park-beachwood-oh-44122/987962766234548849/
hyde park ma,0,20,4,31,91,1900,47,0.00,0,38300000,"informational, transactional",,https://www.redfin.com/MA/Boston/1141-Hyde-Park-Ave-02136/home/9127157,https://www.trulia.com/n/ma/boston/hyde-park/83568/,https://www.remax.com/homes-for-sale/ma/hyde-park/zip/02136,https://www.compass.com/homes-for-sale/hyde-park-ma/
hydesville ca,0,37,27,7,50,1900,32,0.00,0,358000,"informational, transactional",,https://www.redfin.com/city/23448/CA/Hydesville,"https://www.trulia.com/sold/Hydesville,CA/",https://www.remax.com/homes-for-sale/ca/hydesville/city/0636126,https://www.compass.com/homes-for-sale/hydesville-ca/
idaho houses for sale,0,3,4,15,76,1900,76,0.66,0.36,20100000,"informational, transactional",,https://www.redfin.com/state/Idaho,https://www.trulia.com/ID/Idaho_Falls/,https://www.remax.com/homes-for-sale/id,https://www.compass.com/
independence ranch,0,31,37,28,30,1900,48,7.20,0.03,21700000,navigational,,https://www.redfin.com/CA/San-Miguel/6434-Independence-Ranch-Pl-93451/home/49824175,https://www.trulia.com/p/co/grand-junction/671-independence-ranch-rd-grand-junction-co-81507--2074369165,https://www.remax.com/homes-for-sale/co/grand-junction/independence-ranch/neighborhood/116684,https://www.compass.com/homes-for-sale/independence-ranch-grand-junction-co/
indian canyons palm springs,0,12,49,90,65,1900,60,0.91,0.23,934000,"informational, transactional",,https://www.redfin.com/neighborhood/66062/CA/Palm-Springs/Indian-Canyons,https://www.trulia.com/n/ca/palm-springs/indian-canyon/131512/,https://www.remax.com/homes-for-sale/ca/palm-springs/indian-canyons/neighborhood/138671,https://www.compass.com/homes-for-sale/indian-canyons-palm-springs-ca/
indian lake estates,0,67,7,8,39,1900,47,0.26,0.08,19200000,"informational, transactional",,https://www.redfin.com/neighborhood/69067/FL/Frostproof/Indian-Lake-Estates/land,https://www.trulia.com/FL/Indian_Lake_Estates/,https://www.remax.com/homes-for-sale/fl/lake-wales/indian-lake-estates/neighborhood/94355,https://www.compass.com/homes-for-sale/indian-lake-estates-fl/
indiana lake homes for sale,0,3,11,17,81,1900,60,0.19,0.15,23100000,"informational, transactional",,https://www.redfin.com/state/Indiana/waterfront,https://www.trulia.com/IN/Bass_Lake/,https://www.remax.com/homes-for-sale/in/hidden-valley/hidden-valley-lake/neighborhood/1205901,https://www.compass.com/
indiana real estate,0,6,3,10,31,1900,71,0.41,0.26,175000000,commercial,,https://www.redfin.com/city/9170/IN/Indianapolis,https://www.trulia.com/IN/,https://www.remax.com/homes-for-sale/in/indianapolis/city/1836003,https://www.compass.com/homes-for-sale/indiana/
indigo lane fire,0,57,61,59,66,1900,19,0.00,0,5660000,informational,,https://www.redfin.com/VA/Fairfax/10502-Indigo-Ln-22032/home/9694058,https://www.trulia.com/p/co/salida/7509-indigo-ln-salida-co-81201--1064913637,https://www.remax.com/tn/sevierville/home-details/2710-indigo-ln-sevierville-tn-37862/12850607993558217781,https://www.compass.com/listing/1808-blue-indigo-lane-myrtle-beach-sc-29579/842655815401044289/
inlet beach fl,0,59,9,30,91,1900,39,1.47,0.09,67400000,"informational, transactional",,https://www.redfin.com/FL/INLET-BEACH/101-A-ST-32461/home/162576824,https://www.trulia.com/n/fl/panama-city-beach/inlet-beach/238273/,https://www.remax.com/homes-for-sale/fl/inlet-beach/zip/32461,https://www.compass.com/homes-for-sale/inlet-beach-fl/
islandton sc,0,60,13,14,38,1900,33,0.20,0.01,985000,informational,,https://www.redfin.com/city/33168/SC/Islandton,https://www.trulia.com/SC/Islandton/,https://www.remax.com/homes-for-sale/sc/islandton/city/4536070,https://www.compass.com/homes-for-sale/islandton-sc/
isles of capri,0,25,29,8,67,1900,37,0.56,0.02,2130000,"informational, transactional",,https://www.redfin.com/neighborhood/551642/FL/Marco-Island/Isles-of-Capri,https://www.trulia.com/n/fl/treasure-island/isle-of-capri/215454/,https://www.remax.com/homes-for-sale/fl/naples/isles-of-capri/neighborhood/762056,https://www.compass.com/homes-for-sale/isles-of-capri-naples-fl/
isles of collier preserve,0,11,29,25,31,1900,48,0.68,0.24,91,commercial,,https://www.redfin.com/neighborhood/218679/FL/Naples/The-Isles-of-Collier-Preserve,https://www.trulia.com/builder-community/The-Isles-Of-Collier-Preserve-6000260959/new-home/Plan-Petunia/4062311239,https://www.remax.com/homes-for-sale/fl/naples/the-isles-of-collier-preserve/neighborhood/93402,https://www.compass.com/for-rent/the-isles-of-collier-preserve-naples-fl/
jacksonville fl real estate,0,4,3,5,13,1900,70,0.76,0.37,23600000,informational,,https://www.redfin.com/city/8907/FL/Jacksonville,https://www.trulia.com/FL/Jacksonville/,https://www.remax.com/homes-for-sale/fl/jacksonville/city/1235000,https://www.compass.com/homes-for-sale/jacksonville-fl/
jacumba ca,0,15,17,23,18,1900,31,0.00,0,1720000,informational,,https://www.redfin.com/city/28645/CA/Jacumba,https://www.trulia.com/CA/Jacumba/,https://www.remax.com/homes-for-sale/ca/jacumba/city/0637022,https://www.compass.com/homes-for-sale/jacumba-ca/
jamaica real estate,0,35,40,44,95,1900,61,0.35,0.2,87500000,commercial,,https://www.redfin.com/neighborhood/32309/NY/New-York/Jamaica,"https://www.trulia.com/NY/Queens,5143,Jamaica_Estates/",https://www.remax.com/homes-for-sale/ny/jamaica/city/9001915,https://www.compass.com/homes-for-sale/jamaica-queens-ny/
jamul ca,0,15,17,19,61,1900,40,0.18,0.01,2730000,informational,,https://www.redfin.com/city/23506/CA/Jamul,https://www.trulia.com/CA/Jamul/,https://www.remax.com/homes-for-sale/ca/jamul/city/0637120,https://www.compass.com/homes-for-sale/jamul-ca/
jane ln,0,6,11,26,18,1900,24,0.00,0.01,91,commercial,,https://www.redfin.com/CA/Mountain-View/2312-Jane-Ln-94043/home/1575032,https://www.trulia.com/p/ca/mountain-view/2312-jane-ln-mountain-view-ca-94043--2082720712,https://www.remax.com/real-estate-agents/jane-lane-evans-ga/100005345,https://www.compass.com/listing/2312-jane-lane-mountain-view-ca-94043/830615406958235281/
jefferson ave,0,16,37,74,7,1900,21,0.00,0,62600000,informational,,https://www.redfin.com/CA/Chula-Vista/1061-Jefferson-Ave-91911/home/6116645,https://www.trulia.com/p/va/newport-news/5959-jefferson-ave-newport-news-va-23605--2022062292,https://www.remax.com/mi/saint-clair-shores/home-details/33310-jefferson-ave-saint-clair-shores-mi-48082/3039987746260013127/M00000316/20221023404,https://www.compass.com/listing/328-jefferson-avenue-brooklyn-ny-11216/665757751279347577/
jefferson place apartments,0,39,29,33,41,1900,39,1.03,0.03,14700000,commercial,,https://www.redfin.com/neighborhood/352583/LA/Timberlane/Jefferson-Place/apartments-for-rent,https://www.trulia.com/c/wi/beaver-dam/jefferson-place-apartments-305-jefferson-st-beaver-dam-wi-53916--1003183412,https://www.remax.com/homes-for-sale/la/baton-rouge/jefferson-place-condominiums/neighborhood/550897,https://www.compass.com/for-rent/the-residences-of-jefferson-place-white-plains-ny/
jupiter florida homes for sale,0,4,3,6,24,1900,57,0.49,0.37,5240000,"informational, transactional",,https://www.redfin.com/city/9126/FL/Jupiter,https://www.trulia.com/FL/Jupiter/,https://www.remax.com/homes-for-sale/fl/jupiter/city/1235875,https://www.compass.com/homes-for-sale/jupiter-fl/
kamuela,0,48,12,45,47,1900,49,1.95,0.01,2320000,informational,,https://www.redfin.com/HI/Waimea/Kamuela-Lakeland-96743/home/173915923,https://www.trulia.com/HI/Kamuela/,https://www.remax.com/homes-for-sale/hi/kamuela/city/9026360,https://www.compass.com/homes-for-sale/kamuela-hi/
katy homes for sale,0,3,5,7,14,1900,62,1.17,0.47,11800000,"informational, transactional",,https://www.redfin.com/city/9764/TX/Katy,https://www.trulia.com/TX/Katy/,https://www.remax.com/homes-for-sale/tx/katy/city/4838476,https://www.compass.com/homes-for-sale/katy-tx/
keasby nj,0,69,48,82,96,1900,35,0.00,0,667000,informational,,https://www.redfin.com/city/37788/NJ/Keasbey/apartments-for-rent,https://www.trulia.com/p/nj/keasbey/158-160-judy-dr-keasbey-nj-08832--2190070760,https://www.remax.com/homes-for-sale/nj/keasbey/zip/08832,https://www.compass.com/homes-for-sale/keasbey-nj/
kendale lakes,0,21,14,57,41,1900,46,0.15,0,1330000,informational,,https://www.redfin.com/city/23442/FL/Kendale-Lakes,https://www.trulia.com/FL/Kendale_Lakes/,https://www.remax.com/homes-for-sale/fl/kendale-lakes/the-towers-of-kendall-lakes-condominiums/neighborhood/1082308,https://www.compass.com/listing/kendale-lakes-miami-fl-33183/1121170187395930729/
kendall park nj,0,26,4,15,93,1900,41,0.45,0.01,10800000,"informational, transactional",,https://www.redfin.com/NJ/Kendall-Park/6-Wheeler-Rd-08824/home/36976252,"https://www.trulia.com/NJ/South_Brunswick,174242,Kendall_Park/",https://www.remax.com/homes-for-sale/nj/kendall-park/city/3436660,https://www.compass.com/homes-for-sale/kendall-park-nj/
kenneth marrero,0,14,52,65,66,1900,22,0.00,0,3910000,"commercial, informational",,https://www.redfin.com/LA/Marrero/1520-Kenneth-St-70072/home/85133852,https://www.trulia.com/p/la/marrero/1520-kenneth-st-2-marrero-la-70072--2582981445,https://www.remax.com/la/marrero/home-details/1529-kenneth-dr-marrero-la-70072/5658042107069212296,https://www.compass.com/listing/1520-kenneth-street-unit-2-marrero-la-70072/1103045767574393721/
kentfield ca,0,15,12,61,10,1900,49,0.19,0.01,1990000,informational,,https://www.redfin.com/city/23583/CA/Kentfield,https://www.trulia.com/CA/Kentfield/,https://www.remax.com/homes-for-sale/ca/kentfield/city/0638114,https://www.compass.com/homes-for-sale/kentfield-ca/
kerens tx,0,42,14,15,81,1900,41,0.00,0.01,1780000,"informational, navigational",,https://www.redfin.com/city/9888/TX/Kerens,https://www.trulia.com/TX/Kerens/,https://www.remax.com/homes-for-sale/tx/kerens/zip/75144,https://www.compass.com/homes-for-sale/kerens-tx/
kew gardens apartments dc,0,19,4,83,45,1900,46,1.78,0,80,"navigational, transactional",,https://www.redfin.com/DC/Washington/2700-Q-St-NW-20007/home/9929673,https://www.trulia.com/c/dc/washington/kew-gardens-2700-q-st-nw-washington-dc-20007--2090287327,https://www.remax.com/homes-for-sale/ny/new-york/kew-terrace/neighborhood/1218503,https://www.compass.com/for-rent/kew-gardens-queens-ny/
kew gardens ny,0,18,8,41,14,1900,46,0.00,0.01,7560000,"informational, transactional",,https://www.redfin.com/neighborhood/32392/NY/New-York/Kew-Gardens,"https://www.trulia.com/NY/New_York,5148,Kew_Gardens/",https://www.remax.com/homes-for-sale/ny/kew-gardens/city/9001905,https://www.compass.com/homes-for-sale/kew-gardens-queens-ny/
kings cove,0,30,40,20,90,1900,36,1.84,0.01,18700000,commercial,,https://www.redfin.com/IN/Indianapolis/1309-Kings-Cove-Ct-46260/home/82251666,https://www.trulia.com/c/tx/kingwood/kings-cove-4920-magnolia-cove-dr-kingwood-tx-77345--2069263509,https://www.remax.com/homes-for-sale/nj/brigantine/kings-cove/neighborhood/486947,https://www.compass.com/homes-for-sale/kings-cove-rochester-mi/
kings manor,0,36,56,34,84,1900,45,1.42,0.01,24100000,commercial,,https://www.redfin.com/MD/Bowie/1423-Kings-Manor-Dr-20721/home/10662212,https://www.trulia.com/c/pa/harrisburg/kings-manor-apartment-homes-2161-camelot-dr-harrisburg-pa-17110--2015510404,https://www.remax.com/homes-for-sale/tx/kingwood/kings-manor/neighborhood/56412,https://www.compass.com/agents/locations/kings-manor-kingwood-tx/5665/
kingsville mo,0,54,29,17,82,1900,31,0.00,0.01,2280000,informational,,https://www.redfin.com/city/9868/MO/Kingsville,https://www.trulia.com/MO/Kingsville/,https://www.remax.com/homes-for-sale/mo/kingsville/city/2938918,https://www.compass.com/homes-for-sale/kingsville-mo/
kissimmee homes for sale,0,5,3,7,11,1900,63,0.65,0.48,8040000,"informational, transactional",,https://www.redfin.com/city/9399/FL/Kissimmee,https://www.trulia.com/FL/Kissimmee/,https://www.remax.com/homes-for-sale/fl/kissimmee/city/1236950,https://www.compass.com/homes-for-sale/kissimmee-fl/
kittys corner,0,14,60,52,44,1900,28,1.20,0.03,243000,commercial,,https://www.redfin.com/MD/Cordova/11758-Kittys-Corner-Rd-21625/home/15339689,https://www.trulia.com/p/md/cordova/11760-kittys-corner-rd-cordova-md-21625--2019954580,https://www.remax.com/md/cordova/home-details/10584-kittys-corner-rd-cordova-md-21625/11290927822587158297,https://www.compass.com/listing/10071-kittys-corner-road-cordova-md-21625/848136085472455993/
knoxville homes for sale,0,4,3,6,37,1900,68,0.45,0.38,10900000,"informational, transactional",,https://www.redfin.com/city/10200/TN/Knoxville,https://www.trulia.com/TN/Knoxville/,https://www.remax.com/homes-for-sale/tn/knoxville/city/4740000,https://www.compass.com/homes-for-sale/knoxville-tn/
knoxville tn house for sale,0,4,3,7,17,1900,67,0.47,0.38,12400000,"informational, transactional",,https://www.redfin.com/city/10200/TN/Knoxville,https://www.trulia.com/TN/Knoxville/,https://www.remax.com/homes-for-sale/tn/knoxville/city/4740000,https://www.compass.com/homes-for-sale/knoxville-tn/
la crescenta montrose,0,19,13,73,57,1900,44,0.00,0,3960000,informational,,https://www.redfin.com/city/23645/CA/La-Crescenta-Montrose,https://www.trulia.com/CA/La_Crescenta-Montrose/,https://www.remax.com/homes-for-sale/ca/la-crescenta-montrose/city/0639045,https://www.compass.com/homes-for-sale/la-crescenta-montrose-la-crescenta-ca/
