Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
mount pleasant texas,0,57,40,9900,57,0.45,0.01,37900000,"informational, transactional",,https://www.zillow.com/mount-pleasant-tx/,https://www.realtor.com/realestateandhomes-search/Mount-Pleasant_TX
mount vernon ohio,0,96,74,9900,54,0.40,0.01,26000000,"informational, transactional",,https://www.zillow.com/mount-vernon-oh/,https://www.realtor.com/realestateandhomes-search/Mount-Vernon_OH
mount vernon wa,0,13,28,9900,58,0.47,0.03,61800000,informational,,https://www.zillow.com/mount-vernon-wa/,https://www.realtor.com/realestateandhomes-search/Mount-Vernon_WA
movile home for sale,0,8,13,9900,86,0.54,0.38,3340000000,transactional,,https://www.zillow.com/il/mobile/,https://www.realtor.com/realestateandhomes-search/San-Jose_CA/type-mfd-mobile-home
mt juliet tn,0,8,6,9900,65,0.33,0.01,5440000,informational,,https://www.zillow.com/mount-juliet-tn/,https://www.realtor.com/realestateandhomes-search/Mount-Juliet_TN
mt pleasant tx,0,58,34,9900,57,0.45,0.01,38400000,"informational, transactional",,https://www.zillow.com/mount-pleasant-tx/,https://www.realtor.com/realestateandhomes-search/Mount-Pleasant_TX
munising michigan,0,82,50,9900,56,0.79,0.1,1660000,"informational, transactional",,https://www.zillow.com/munising-mi/,https://www.realtor.com/realestateandhomes-search/Munising_MI
murfreesboro tennessee,0,7,27,9900,68,0.78,0.02,16400000,informational,,https://www.zillow.com/murfreesboro-tn/,https://www.realtor.com/realestateandhomes-search/Murfreesboro_TN
murphys ca,0,52,26,9900,48,0.38,0.01,3800000,"informational, transactional",,https://www.zillow.com/murphys-ca/,https://www.realtor.com/realestateandhomes-search/Murphys_CA
murray ky,0,69,28,9900,68,0.47,0.01,39800000,informational,,https://www.zillow.com/murray-ky/,https://www.realtor.com/realestateandhomes-search/Murray_KY
n c beacon,0,51,27,9900,62,0.00,0,38600000,navigational,,https://www.zillow.com/homedetails/4020-Beacon-Ave-Monroe-NC-28110/2071333091_zpid/,https://www.realtor.com/realestateandhomes-detail/347-Beacon-Ln_Mount-Airy_NC_27030_M64255-21477
n in spanish,0,84,78,9900,69,0.48,0,4340000000,informational,,https://www.zillow.com/homedetails/10685-N-Spanish-Bay-Dr-Fresno-CA-93730/68980184_zpid/,https://www.realtor.com/realestateandhomes-detail/19-N-Spanish-Town-Ln_Inlet-Beach_FL_32461_M63687-61228
n y eros,0,41,18,9900,37,0.00,0,37600000,navigational,,https://www.zillow.com/homedetails/4-Eros-Dr-Airmont-NY-10952/53429950_zpid/,https://www.realtor.com/realestateandhomes-detail/5-Eros-Dr_Airmont_NY_10952_M30180-58886
nancy hart,0,85,38,9900,43,2.24,0,30000000,"informational, transactional",,https://www.zillow.com/homedetails/1887-Nancy-Hart-School-Rd-Hartwell-GA-30643/2068036184_zpid/,https://www.realtor.com/realestateandhomes-detail/1187-Nancy-Hart-School-Rd_Hartwell_GA_30643_M62074-63804
nancy simon,0,33,21,9900,33,0.00,0,72500000,"informational, transactional",,https://www.zillow.com/lender-profile/Nancy%20Simon/,https://www.realtor.com/realestateagents/56d547ca8a13600100d60b7c
nantucket massachusetts,0,18,28,9900,73,0.62,0.02,9140000,informational,,https://www.zillow.com/nantucket-ma/,https://www.realtor.com/realestateandhomes-search/Nantucket_MA
naples florida homes for sale,0,1,2,9900,72,0.71,0.41,9300000,"informational, transactional",,https://www.zillow.com/naples-fl/,https://www.realtor.com/realestateandhomes-search/Naples_FL
narragansett beach,0,25,49,9900,48,0.47,0.04,5900000,informational,,https://www.zillow.com/narragansett-beach-narragansett-ri/,https://www.realtor.com/realestateandhomes-search/Narragansett_RI
natchi,0,66,20,9900,40,0.49,0.02,432000,informational,,https://www.zillow.com/homedetails/34-Natchi-Trl-Cartersville-GA-30120/14117753_zpid/,https://www.realtor.com/realestateandhomes-detail/90-Natchi-Trl-SE_Cartersville_GA_30120_M63884-06312
natick ma,0,24,60,9900,73,0.38,0.01,17600000,"informational, navigational",,https://www.zillow.com/natick-ma/,https://www.realtor.com/realestateandhomes-search/Natick_MA
navarre beach florida,0,47,28,9900,62,0.96,0.13,5820000,informational,,https://www.zillow.com/navarre-fl/,https://www.realtor.com/realestateandhomes-search/Navarre-Beach_FL/overview
navarre fl,0,17,34,9900,65,0.73,0.05,6950000,informational,,https://www.zillow.com/navarre-fl/,https://www.realtor.com/realestateandhomes-search/Navarre_FL
nederland co,0,10,23,9900,46,0.40,0.01,599000000,informational,,https://www.zillow.com/nederland-co/houses/,https://www.realtor.com/realestateandhomes-search/Nederland_CO
neenah wi,0,22,56,9900,52,0.32,0.01,4810000,informational,,https://www.zillow.com/neenah-wi/,https://www.realtor.com/realestateandhomes-search/Neenah_WI/overview
nema chicago,0,5,49,9900,47,0.63,0.07,4230000,navigational,,https://www.zillow.com/b/nema-chicago-chicago-il-9RwqTm/,https://www.realtor.com/realestateandhomes-detail/1210-S-Indiana-Ave_Chicago_IL_60605_M83910-31036
neptune beach,0,97,27,9900,50,0.46,0.01,23100000,"informational, transactional",,https://www.zillow.com/neptune-beach-fl/land/,https://www.realtor.com/realestateandhomes-search/Neptune-Beach_FL
neuqua valley high school,0,44,30,9900,48,0.00,0,400000,navigational,,https://www.zillow.com/schools/16878/neuqua-valley-high-school/,https://www.realtor.com/realestateandhomes-search/Naperville_IL/schools/Neuqua-Valley-High-School-0724344651
nevada las vegas,0,9,23,9900,100,0.83,0,406000000,informational,,https://www.zillow.com/las-vegas-nv/,https://www.realtor.com/realestateandhomes-search/Las-Vegas_NV
new berlin wi,0,26,21,9900,59,0.44,0.01,111000000,"informational, navigational",,https://www.zillow.com/new-berlin-wi/,https://www.realtor.com/realestateandhomes-search/New-Berlin_WI
new britain ct,0,23,64,9900,60,0.21,0.01,136000000,"informational, navigational",,https://www.zillow.com/new-britain-ct/,https://www.realtor.com/realestateandhomes-search/New-Britain_CT
new castle county parcel search,0,21,10,9900,50,0.59,0.01,6750000,informational,,https://www.zillow.com/new-castle-county-de/,https://www.realtor.com/propertyrecord-search/New-Castle-County_DE
new home source,0,30,26,9900,47,1.80,0.27,93,navigational,,https://www.zillow.com/wa/new-homes/,https://www.realtor.com/newhomes
new homes for sale,0,2,5,9900,90,1.43,0.3,0,"informational, transactional",,https://www.zillow.com/homes/new_homes/0_mmm/,https://www.realtor.com/newhomes
new hope pennsylvania,0,18,60,9900,57,0.41,0.02,721000000,informational,,https://www.zillow.com/new-hope-pa/,https://www.realtor.com/realestateandhomes-search/New-Hope_PA
new houses for sale near me,0,1,8,9900,69,1.15,0.49,68,transactional,,https://www.zillow.com/houston-tx/new-homes/,https://www.realtor.com/realestateandhomes-search/Houston_TX/shw-nc
new jersey craigslist,0,22,61,9900,34,0.59,0,86,navigational,,https://www.zillow.com/nj/apartments/,https://www.realtor.com/realestateandhomes-search/New-Jersey
new mexico albuquerque,0,9,8,9900,92,0.00,0,138000000,informational,,https://www.zillow.com/albuquerque-nm/,https://www.realtor.com/realestateandhomes-search/Albuquerque_NM
new paltz ny,0,25,50,9900,74,0.51,0.01,7470000,informational,,https://www.zillow.com/new-paltz-ny/,https://www.realtor.com/realestateandhomes-search/New-Paltz_NY
new rochelle ny,0,11,34,9900,58,0.34,0.01,50500000,informational,,https://www.zillow.com/new-rochelle-ny/,https://www.realtor.com/realestateandhomes-search/New-Rochelle_NY
new smyrna,0,77,14,9900,63,0.63,0.04,41600000,informational,,https://www.zillow.com/new-smyrna-beach-fl/,https://www.realtor.com/realestateandhomes-search/New-Smyrna-Beach_FL
new smyrna beach fl,0,6,18,9900,63,0.68,0.02,13000000,informational,,https://www.zillow.com/new-smyrna-beach-fl/,https://www.realtor.com/realestateandhomes-search/New-Smyrna-Beach_FL
newark de,0,7,44,9900,63,0.25,0.01,200000000,"informational, navigational",,https://www.zillow.com/newark-de/,https://www.realtor.com/realestateandhomes-search/Newark_DE
newberry sc,0,41,39,9900,67,0.43,0.01,8630000,"informational, navigational",,https://www.zillow.com/newberry-sc/,https://www.realtor.com/realestateandhomes-search/Newberry_SC
newbury street boston,0,60,98,9900,67,3.31,0.01,8590000,"informational, navigational",,https://www.zillow.com/boston-ma/newbury-street_att/,https://www.realtor.com/realestateandhomes-detail/97-Newbury-St_Boston_MA_02116_M93507-85794
newenglandmoves,0,53,21,9900,39,0.12,0.02,87,informational,,https://www.zillow.com/nh/,https://www.realtor.com/realestateandhomes-search/01581
newport news virginia,0,34,52,9900,75,0.67,0.01,71200000,informational,,https://www.zillow.com/newport-news-va/,https://www.realtor.com/realestateandhomes-search/Newport-News_VA
newport news waterworks,0,98,95,9900,62,18.49,0,55700000,"navigational, transactional",,https://www.zillow.com/newport-news-va/waterfront/,https://www.realtor.com/realestateandhomes-search/Newport-News_VA/with_waterfront
newport tn,0,68,20,9900,40,0.63,0.02,40800000,"informational, transactional",,https://www.zillow.com/newport-tn/land/,https://www.realtor.com/realestateandhomes-search/Newport_TN
newton unit,0,57,70,9900,70,0.00,0,200000000,informational,,https://www.zillow.com/homedetails/287-Langley-Rd-UNIT-7-Newton-MA-02459/66817392_zpid/,https://www.realtor.com/realestateandhomes-detail/4-Harrison-St-1_Newton_NJ_07860_M90968-84849
newtown ct,0,6,7,9900,69,0.27,0.02,12200000,"informational, navigational",,https://www.zillow.com/newtown-ct/,https://www.realtor.com/realestateandhomes-search/Newtown_CT
newtrier,0,57,52,9900,65,0.00,0,73600000,"informational, navigational",,https://www.zillow.com/glenview-il-60025/in-new-trier-school-district_att/,https://www.realtor.com/realestateandhomes-search/Winnetka_IL/schools/New-Trier-Township-H-S-Winnetka-0724329241
niceville florida,0,11,5,9900,63,0.43,0.01,4070000,informational,,https://www.zillow.com/niceville-fl/,https://www.realtor.com/realestateandhomes-search/Niceville_FL
nicholls georgia,0,30,53,9900,34,0.00,0,4640000,informational,,https://www.zillow.com/nicholls-ga/,https://www.realtor.com/realestateandhomes-detail/800-Teston-Ave_Nicholls_GA_31554_M52574-85655
nikki rodriguez,0,25,20,9900,37,0.00,0,20700000,"informational, transactional",,https://www.zillow.com/profile/Nikki%20M%20E%20Rodriguez,https://www.realtor.com/realestateagents/58fe9659b2dc4500111921d8
noblesville in,0,47,45,9900,58,0.49,0.01,18700000,informational,,https://www.zillow.com/noblesville-in/,https://www.realtor.com/realestateandhomes-search/Noblesville_IN
noche buena,0,54,36,9900,61,0.00,0.03,675000000,informational,,https://www.zillow.com/homedetails/1124-Noche-Buena-St-Seaside-CA-93955/19339089_zpid/,https://www.realtor.com/realestateandhomes-search/Noche-Buena_Seaside_CA
norco california,0,28,20,9900,60,0.25,0.01,7130000,informational,,https://www.zillow.com/norco-ca/,https://www.realtor.com/realestateandhomes-search/Norco_CA/overview
norcross high school,0,42,41,9900,50,0.00,0,7610000,"informational, navigational",,https://www.zillow.com/schools/1860/norcross-high-school/,https://www.realtor.com/local/schools/Norcross-High-School-0718587601
normal community high school,0,48,32,9900,52,0.00,0,1100000000,"informational, navigational",,https://www.zillow.com/schools/12270/normal-community-high-school/,https://www.realtor.com/local/schools/Normal-Community-High-School-0724329611
north atlanta high school,0,27,25,9900,57,0.00,0,307000000,"informational, navigational",,https://www.zillow.com/schools/16921/north-atlanta-high-school/,https://www.realtor.com/realestateandhomes-search/Atlanta_GA/schools/North-Atlanta-High-School-0718573201
north bergen nj,0,86,85,9900,61,0.36,0.01,32600000,"informational, navigational",,https://www.zillow.com/north-bergen-township-nj/,https://www.realtor.com/realestateandhomes-search/North-Bergen_NJ
north captiva island,0,45,39,9900,56,0.98,0.12,4050000,"informational, navigational",,https://www.zillow.com/captiva-fl-33924/on-north-captiva-island_att/,https://www.realtor.com/realestateandhomes-search/North-Captiva-Dunes_Sanibel-Island_FL
north chicago,0,87,40,9900,59,0.45,0,1210000000,"informational, transactional",,https://www.zillow.com/north-chicago-il/,https://www.realtor.com/realestateandhomes-search/North-Chicago_IL
north end boston,0,79,74,9900,66,0.52,0.02,720000000,"informational, transactional",,https://www.zillow.com/north-end-boston-ma/,https://www.realtor.com/realestateandhomes-search/North-End_Boston_MA/overview
north little rock,0,57,55,9900,66,0.45,0,867000000,informational,,https://www.zillow.com/north-little-rock-ar/,https://www.realtor.com/realestateandhomes-search/North-Little-Rock_AR
north park apartments,0,10,76,9900,61,1.70,0.09,497000000,commercial,,https://www.zillow.com/north-park-san-diego-ca/apartments/,https://www.realtor.com/apartments/North-Park_San-Diego_CA
north penn school district,0,29,24,9900,62,0.00,0,30300000,"informational, navigational",,https://www.zillow.com/districts/9959/north-penn-school-district/,https://www.realtor.com/realestateandhomes-search/Lansdale_PA/district/North-Penn-School-District-06202862151
north to home,0,72,91,9900,47,0.00,0,6470000000,"informational, transactional",,https://www.zillow.com/nc/,https://www.realtor.com/realestateandhomes-search/North-Pole_AK
northampton pa,0,27,26,9900,69,0.28,0.01,18000000,informational,,https://www.zillow.com/northampton-pa/,https://www.realtor.com/realestateandhomes-search/Northampton_PA
northbrook court,0,48,99,9900,53,0.00,0,4210000,"informational, transactional",,https://www.zillow.com/northbrook-il/northbrook-court_att/,https://www.realtor.com/realestateandhomes-detail/245-Northbrook-Ct_El-Paso_TX_79932_M72927-68586
northbrook il,0,33,19,9900,74,0.25,0,10600000,navigational,,https://www.zillow.com/northbrook-il/,https://www.realtor.com/realestateandhomes-search/Northbrook_IL
norwalk ohio,0,44,30,9900,55,0.36,0.01,11200000,informational,,https://www.zillow.com/norwalk-oh/,https://www.realtor.com/realestateandhomes-search/Norwalk_OH
nottingham md,0,23,20,9900,51,0.27,0,32100000,informational,,https://www.zillow.com/nottingham-md/,https://www.realtor.com/realestateandhomes-search/Nottingham_MD
nutley nj,0,53,8,9900,69,0.25,0.01,5120000,"informational, navigational",,https://www.zillow.com/nutley-nj/,https://www.realtor.com/realestateandhomes-search/Nutley_NJ
nyack ny,0,7,22,9900,71,0.30,0.02,7280000,informational,,https://www.zillow.com/nyack-ny/,https://www.realtor.com/realestateandhomes-search/Nyack_NY
oak + fort,0,93,70,9900,42,1.11,0.09,177000000,navigational,,https://www.zillow.com/homedetails/1218-W-Oak-St-Fort-Collins-CO-80521/13902159_zpid/,https://www.realtor.com/realestateandhomes-detail/1100-W-Oak-St_Fort-Collins_CO_80521_M20897-27089
oak bluffs,0,57,36,9900,60,0.64,0.02,9880000,informational,,https://www.zillow.com/oak-bluffs-ma/,https://www.realtor.com/realestateandhomes-detail/Oak-Bluffs_MA_02557_M31072-53375
oak brook il,0,16,12,9900,64,0.73,0.01,27600000,informational,,https://www.zillow.com/oak-brook-il/,https://www.realtor.com/realestateandhomes-detail/2901-31st-St_Oak-Brook_IL_60523_M76657-06085
oak creek wi,0,25,20,9900,50,0.46,0.01,56600000,informational,,https://www.zillow.com/oak-creek-wi/,https://www.realtor.com/realestateandhomes-search/Oak-Creek_WI
oak hills high school,0,52,35,9900,51,0.00,0,65500000,commercial,,https://www.zillow.com/schools/67984/oak-hills-high-school/,https://www.realtor.com/realestateandhomes-search/Oak-Hills_CA/schools/Oak-Hills-High-School-078928801
oakland hills,0,59,35,9900,58,0.41,0,56700000,commercial,,https://www.zillow.com/homedetails/6-Oakland-Hills-Ct-Rotonda-West-FL-33947/43587146_zpid/,https://www.realtor.com/realestateandhomes-detail/6-Oakland-Hills-Ct_Rotonda-West_FL_33947_M66444-80260
oaklawn park,0,75,70,9900,71,0.73,0.02,9650000,navigational,,https://www.zillow.com/homedetails/5313-Oaklawn-Park-Dr-Louisville-KY-40299/114085657_zpid/,https://www.realtor.com/realestateandhomes-detail/4-Oaklawn-Park_Midland_TX_79705_M84819-36367
oakridge movies,0,66,48,9900,38,0.12,0.12,95,commercial,,https://www.zillow.com/homedetails/10037-Oakridge-Dr-Wexford-PA-15090/11257882_zpid/,https://www.realtor.com/realestateandhomes-detail/142-Oakridge-Dr_Langhorne_PA_19047_M46159-76276
oatman arizona,0,67,61,9900,56,3.07,0.01,803000,informational,,https://www.zillow.com/oatman-az/,https://www.realtor.com/realestateandhomes-search/Oatman_AZ
ocala drive in,0,91,89,9900,44,0.00,0,15700000,navigational,,https://www.zillow.com/homedetails/2106-Ocala-Dr-Hixson-TN-37343/41401564_zpid/,https://www.realtor.com/realestateandhomes-detail/4437-Ocala-Dr_Parma_OH_44134_M30557-26071
ocean beach san diego,0,83,29,9900,56,0.98,0.04,124000000,"informational, transactional",,https://www.zillow.com/ocean-beach-san-diego-ca/houses/,https://www.realtor.com/realestateandhomes-search/Ocean-Beach_San-Diego_CA/overview
ocean isle beach nc,0,11,35,9900,56,0.85,0.09,19800000,"informational, transactional",,https://www.zillow.com/ocean-isle-beach-nc/land/,https://www.realtor.com/realestateandhomes-search/Ocean-Isle-Beach_NC
ocean shores washington,0,23,37,9900,63,0.97,0.04,30500000,informational,,https://www.zillow.com/ocean-shores-wa/,https://www.realtor.com/realestateandhomes-search/Ocean-Shores_WA
