Keyword,homelight.com,redfin.com,trulia.com,remax.com,compass.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),redfin.com (pages),trulia.com (pages),remax.com (pages),compass.com (pages)
27614,67,4,9,12,17,590,51,0.25,0.01,2710000,informational,https://www.homelight.com/homes-for-sale/zip/27614-nc,https://www.redfin.com/zipcode/27614,https://www.trulia.com/NC/Raleigh/27614/,https://www.remax.com/homes-for-sale/nc/raleigh/zip/27614,https://www.compass.com/homes-for-sale/raleigh-nc-27614/
28405,66,26,8,13,40,590,41,0.48,0.01,3490000,informational,https://www.homelight.com/homes-for-sale/zip/28405-nc,https://www.redfin.com/zipcode/28405,https://www.trulia.com/NC/Wilmington/28405/,https://www.remax.com/homes-for-sale/nc/wilmington/zip/28405,https://www.compass.com/homes-for-sale/wilmington-nc-28405/
29708,91,8,12,17,37,590,38,0.00,0,2550000,informational,https://www.homelight.com/homes-for-sale/zip/29708-sc,https://www.redfin.com/zipcode/29708,https://www.trulia.com/SC/Fort_Mill/29708/,https://www.remax.com/homes-for-sale/sc/fort-mill/zip/29708,https://www.compass.com/homes-for-sale/fort-mill-sc-29708/
300 peachtree st ne,49,11,7,44,12,590,31,0.83,0.01,96,informational,https://www.homelight.com/homes/fulton-county-ga/300-peachtree-st-ne-apt-11a-atlanta-ga-30308-77da680e88bf11e897b3128184e0bc72,https://www.redfin.com/GA/Atlanta/300-Peachtree-St-NE-30308/unit-3B/home/137876016,https://www.trulia.com/p/ga/atlanta/300-peachtree-st-ne-11e-atlanta-ga-30308--2189984669,https://www.remax.com/ga/atlanta/home-details/300-peachtree-st-ne-apt-3m-atlanta-ga-30308/12761349149392276831/M00000175/7105838,https://www.compass.com/listing/300-peachtree-street-northeast-unit-5i-atlanta-ga-30308/1032293165905927449/
30033,97,5,4,8,22,590,44,0.16,0.01,4690000,informational,https://www.homelight.com/homes-for-sale/zip/30033-ga,https://www.redfin.com/zipcode/30033,https://www.trulia.com/GA/Decatur/30033/,https://www.remax.com/homes-for-sale/ga/decatur/zip/30033,https://www.compass.com/homes-for-sale/decatur-ga-30033/
32204,97,16,12,13,48,590,39,0.00,0,2730000,informational,https://www.homelight.com/32204-fl/sold,https://www.redfin.com/zipcode/32204,https://www.trulia.com/FL/Jacksonville/32204/,https://www.remax.com/homes-for-sale/fl/jacksonville/zip/32204,https://www.compass.com/homes-for-sale/jacksonville-fl-32204/
32233,76,9,4,7,20,590,43,0.16,0.01,1780000,informational,https://www.homelight.com/32233-fl/sold,https://www.redfin.com/zipcode/32233,https://www.trulia.com/FL/Atlantic_Beach/32233/,https://www.remax.com/homes-for-sale/fl/atlantic-beach/zip/32233,https://www.compass.com/homes-for-sale/atlantic-beach-fl-32233/
32503,80,14,5,6,75,590,41,0.16,0.01,2240000,informational,https://www.homelight.com/homes-for-sale/zip/32503-fl,https://www.redfin.com/zipcode/32503,https://www.trulia.com/FL/Pensacola/32503/,https://www.remax.com/homes-for-sale/fl/pensacola/zip/32503,https://www.compass.com/homes-for-sale/pensacola-fl-32503/start=80/
32907,63,15,8,12,27,590,47,0.15,0.03,2000000,informational,https://www.homelight.com/homes-for-sale/zip/32907-fl,https://www.redfin.com/zipcode/32907,https://www.trulia.com/FL/Palm_Bay/32907/,https://www.remax.com/homes-for-sale/fl/palm-bay/zip/32907,https://www.compass.com/homes-for-sale/palm-bay-fl-32907/
33071,62,10,8,13,34,590,41,0.25,0.01,2400000,informational,https://www.homelight.com/homes-for-sale/zip/33071-fl,https://www.redfin.com/zipcode/33071,https://www.trulia.com/FL/Coral_Springs/33071/,https://www.remax.com/homes-for-sale/fl/coral-springs/zip/33071,https://www.compass.com/homes-for-sale/coral-springs-fl-33071/
3318 n decatur blvd,35,2,9,22,11,590,15,0.42,0.01,59,informational,https://www.homelight.com/homes/clark-county-nv/3318-n-decatur-blvd-apt-2114-las-vegas-nv-89130-eb4d80620acb11e99b5f128184e0bc72,https://www.redfin.com/NV/Las-Vegas/3318-N-Decatur-Blvd-89130/unit-2020/home/29246270,https://www.trulia.com/p/nv/las-vegas/3318-n-decatur-blvd-1159-las-vegas-nv-89130--2115372502,https://www.remax.com/nv/las-vegas/home-details/3318-n-decatur-blvd-unit-2119-las-vegas-nv-89130/7800053904308227786/M00000466/2421689,https://www.compass.com/listing/3318-north-decatur-boulevard-unit-1132-las-vegas-nv-89130/1006717679635022321/
33193,79,5,7,9,41,590,35,0.26,0.01,1710000,informational,https://www.homelight.com/homes-for-sale/zip/33193-fl,https://www.redfin.com/zipcode/33193,https://www.trulia.com/FL/Kendall_West/33193/,https://www.remax.com/homes-for-sale/fl/miami/zip/33193,https://www.compass.com/homes-for-sale/miami-fl-33193/start=40/
33305,84,10,5,15,18,590,32,0.30,0,0,informational,https://www.homelight.com/homes-for-sale/zip/33305-fl,https://www.redfin.com/zipcode/33305,https://www.trulia.com/FL/Fort_Lauderdale/33305/,https://www.remax.com/homes-for-sale/fl/fort-lauderdale/zip/33305,https://www.compass.com/homes-for-sale/fort-lauderdale-fl-33305/
33323,86,14,5,11,52,590,32,0.33,0.01,0,informational,https://www.homelight.com/homes-for-sale/zip/33323-fl,https://www.redfin.com/zipcode/33323,https://www.trulia.com/FL/Plantation/33323/,https://www.remax.com/homes-for-sale/fl/fort-lauderdale/zip/33323,https://www.compass.com/homes-for-sale/fort-lauderdale-fl-33323/
33331,82,9,4,15,37,590,37,0.24,0.01,2830000,informational,https://www.homelight.com/33331-fl/sold,https://www.redfin.com/zipcode/33331,https://www.trulia.com/FL/Weston/33331/,https://www.remax.com/homes-for-sale/fl/fort-lauderdale/zip/33331,https://www.compass.com/homes-for-sale/fort-lauderdale-fl-33331/
33417,61,12,6,10,33,590,44,0.21,0.01,1990000,informational,https://www.homelight.com/homes-for-sale/zip/33417-fl,https://www.redfin.com/zipcode/33417,https://www.trulia.com/FL/West_Palm_Beach/33417/,https://www.remax.com/homes-for-sale/fl/west-palm-beach/zip/33417,https://www.compass.com/homes-for-sale/west-palm-beach-fl-33417/
33426,81,17,10,12,33,590,36,0.42,0.01,3140000,informational,https://www.homelight.com/homes-for-sale/zip/33426-fl,https://www.redfin.com/zipcode/33426,https://www.trulia.com/FL/Boynton_Beach/33426/,https://www.remax.com/homes-for-sale/fl/boynton-beach/zip/33426,https://www.compass.com/homes-for-sale/boynton-beach-fl-33426/
33432,49,5,3,8,9,590,42,0.33,0.01,6870000,informational,https://www.homelight.com/homes-for-sale/zip/33432-fl,https://www.redfin.com/zipcode/33432,https://www.trulia.com/FL/Boca_Raton/33432/,https://www.remax.com/homes-for-sale/fl/boca-raton/zip/33432,https://www.compass.com/homes-for-sale/boca-raton-fl-33432/
33435,70,14,9,21,53,590,38,0.19,0.01,2910000,informational,https://www.homelight.com/homes-for-sale/zip/33435-fl,https://www.redfin.com/zipcode/33435,https://www.trulia.com/FL/Boynton_Beach/33435/,https://www.remax.com/homes-for-sale/fl/boynton-beach/zip/33435,https://www.compass.com/homes-for-sale/boynton-beach-fl-33435/
33484,54,6,4,12,30,590,35,0.44,0.01,3450000,informational,https://www.homelight.com/homes-for-sale/zip/33484-fl,https://www.redfin.com/zipcode/33484,https://www.trulia.com/FL/Delray_Beach/33484/,https://www.remax.com/homes-for-sale/fl/delray-beach/zip/33484,https://www.compass.com/homes-for-sale/delray-beach-fl-33484/
33487,54,7,5,11,36,590,38,0.38,0.01,3430000,informational,https://www.homelight.com/homes-for-sale/zip/33487-fl,https://www.redfin.com/zipcode/33487,https://www.trulia.com/FL/Boca_Raton/33487/,https://www.remax.com/homes-for-sale/fl/boca-raton/zip/33487,https://www.compass.com/homes-for-sale/boca-raton-fl-33487/
33594,80,14,4,10,47,590,38,0.00,0,1670000,informational,https://www.homelight.com/33594-fl/sold,https://www.redfin.com/zipcode/33594,https://www.trulia.com/FL/Valrico/33594/,https://www.remax.com/homes-for-sale/fl/valrico/zip/33594,https://www.compass.com/homes-for-sale/valrico-fl-33594/
33706,70,8,3,4,32,590,43,0.34,0,3110000,informational,https://www.homelight.com/homes-for-sale/zip/33706-fl,https://www.redfin.com/zipcode/33706,https://www.trulia.com/FL/Saint_Pete_Beach/33706/,https://www.remax.com/homes-for-sale/fl/saint-petersburg/zip/33706,https://www.compass.com/homes-for-sale/st-petersburg-fl-33706/
34609,51,16,3,5,34,590,42,0.11,0.01,2160000,informational,https://www.homelight.com/homes-for-sale/zip/34609-fl,https://www.redfin.com/zipcode/34609,https://www.trulia.com/FL/Spring_Hill/34609/,https://www.remax.com/homes-for-sale/fl/spring-hill/zip/34609,https://www.compass.com/homes-for-sale/spring-hill-fl-34609/
371 broadway,74,1,7,18,25,590,15,0.00,0,6580000,informational,https://www.homelight.com/homes/orleans-county-la/371-broadway-st-new-orleans-la-70118-7e3f2d904b8111e88806128184e0bc72,https://www.redfin.com/LA/New-Orleans/371-Broadway-St-70118/home/79417573,https://www.trulia.com/p/la/new-orleans/371-broadway-st-new-orleans-la-70118--2062346875,https://www.remax.com/la/new-orleans/home-details/371-broadway-st-new-orleans-la-70118/5886067024458681300,https://www.compass.com/listing/371-broadway-street-new-orleans-la-70118/1004459740299280673/
37204,89,10,8,13,24,590,38,0.66,0.01,2590000,informational,https://www.homelight.com/homes-for-sale/zip/37204-tn,https://www.redfin.com/zipcode/37204,https://www.trulia.com/TN/Nashville/37204/,https://www.remax.com/homes-for-sale/tn/nashville/zip/37204,https://www.compass.com/homes-for-sale/nashville-tn-37204/
37206,97,6,7,11,36,590,36,0.51,0,2330000,informational,https://www.homelight.com/homes-for-sale/zip/37206-tn,https://www.redfin.com/zipcode/37206,https://www.trulia.com/TN/Nashville/37206/,https://www.remax.com/homes-for-sale/tn/nashville/zip/37206,https://www.compass.com/homes-for-sale/nashville-tn-37206/
38651,77,23,6,7,37,590,27,0.00,0,1360000,informational,https://www.homelight.com/homes-for-sale/zip/38651-ms,https://www.redfin.com/zipcode/38651/new-listings,https://www.trulia.com/MS/Nesbit/38651/,https://www.remax.com/homes-for-sale/ms/nesbit/zip/38651,https://www.compass.com/homes-for-sale/nesbit-ms-38651/
3901 lick mill blvd,46,2,10,36,16,590,15,0.51,0.01,51,informational,https://www.homelight.com/homes/santa-clara-county-ca/3901-lick-mill-blvd-apt-149-santa-clara-ca-95054-27733efec6cd11e7b39e128184e0bc72,https://www.redfin.com/CA/Santa-Clara/3901-Lick-Mill-Blvd-95054/unit-154/home/12177805,https://www.trulia.com/p/ca/santa-clara/3901-lick-mill-blvd-256-santa-clara-ca-95054--2084331091,https://www.remax.com/ca/santa-clara/home-details/3901-lick-mill-blvd-apt-459-santa-clara-ca-95054/8774036028075724474,https://www.compass.com/listing/3901-lick-mill-boulevard-unit-419-santa-clara-ca-95054/1054506596376699737/
4170 n marine dr,32,2,5,24,7,590,17,0.31,0.02,64,informational,https://www.homelight.com/homes/cook-county-il/4170-n-marine-dr-apt-4a-chicago-il-60613-e6eced301fc211e99cc2128184e0bc72,https://www.redfin.com/IL/Chicago/4170-N-Marine-Dr-Chicago-IL-60613/building/1229,https://www.trulia.com/p/il/chicago/4170-n-marine-dr-10l-chicago-il-60613--2103956634,https://www.remax.com/il/chicago/home-details/4170-n-marine-dr-apt-6h-chicago-il-60613/8073377339629669592,https://www.compass.com/listing/4170-north-marine-drive-unit-10b-chicago-il-60613/735592923164075489/
44 berry street,75,20,18,50,14,590,23,0.00,0,36300000,informational,https://www.homelight.com/homes/suffolk-county-ny/44-berry-st-lindenhurst-ny-11757-9902bfd1414e156c778481fa85f2f149,https://www.redfin.com/MA/Framingham/44-Berry-St-01702/home/11601470,https://www.trulia.com/p/ny/brooklyn/44-berry-st-4g-brooklyn-ny-11249--2173931820,https://www.remax.com/ny/lindenhurst/home-details/44-berry-st-lindenhurst-ny-11757/810191509740867278,https://www.compass.com/listing/44-berry-street-unit-4j-brooklyn-ny-11249/827460350142944297/
44143,91,10,14,9,73,590,29,0.11,0,5790000,informational,https://www.homelight.com/44143-oh/sold,https://www.redfin.com/zipcode/44143,https://www.trulia.com/OH/Highland_Heights/44143/,https://www.remax.com/homes-for-sale/oh/cleveland/zip/44143,https://www.compass.com/homes-for-sale/cleveland-oh-44143/
60543,65,8,9,15,32,590,36,0.00,0,2540000,informational,https://www.homelight.com/homes-for-sale/zip/60543-il,https://www.redfin.com/zipcode/60543,https://www.trulia.com/IL/Oswego/60543/,https://www.remax.com/homes-for-sale/il/oswego/zip/60543,https://www.compass.com/homes-for-sale/oswego-il-60543/
63143,72,11,5,10,48,590,35,0.25,0,1260000,informational,https://www.homelight.com/homes-for-sale/zip/63143-mo,https://www.redfin.com/zipcode/63143,https://www.trulia.com/MO/Saint_Louis/63143/,https://www.remax.com/homes-for-sale/mo/saint-louis/zip/63143,https://www.compass.com/homes-for-sale/st-louis-mo-63143/
75048,99,21,16,23,54,590,40,0.00,0.01,1080000,"informational, transactional",https://www.homelight.com/homes-for-sale/zip/75048-tx,https://www.redfin.com/zipcode/75048/housing-market,https://www.trulia.com/TX/Sachse/75048/,https://www.remax.com/homes-for-sale/tx/sachse/zip/75048,https://www.compass.com/homes-for-sale/sachse-tx-75048/
75407,66,13,19,10,34,590,29,0.00,0,957000,informational,https://www.homelight.com/75407-tx/sold,https://www.redfin.com/zipcode/75407,https://www.trulia.com/for_rent/75407_zip/SINGLE-FAMILY_HOME_type/,https://www.remax.com/homes-for-sale/tx/princeton/zip/75407,https://www.compass.com/homes-for-sale/princeton-tx-75407/
7601 canada ave,58,10,12,23,16,590,20,0.47,0,413000,informational,https://www.homelight.com/homes/orange-county-fl/7601-canada-ave-orlando-fl-32819-66d63a66109f11e99755128184e0bc72,https://www.redfin.com/FL/Orlando/7601-Canada-Ave-32819/unit-308/home/46657694,https://www.trulia.com/p/fl/orlando/7601-canada-ave-510-orlando-fl-32819--2034257852,https://www.remax.com/fl/orlando/home-details/7601-canada-ave-215s-orlando-fl-32819/9974407819487232597/M00000146/O6053008,https://www.compass.com/listing/7601-canada-avenue-unit-510-orlando-fl-32819/1111422417681544577/
76247,73,16,12,30,40,590,29,0.00,0,881000,informational,https://www.homelight.com/homes-for-sale/zip/76247-tx,https://www.redfin.com/zipcode/76247,https://www.trulia.com/for_rent/76247_zip/SINGLE-FAMILY_HOME_type/,https://www.remax.com/homes-for-rent/tx/justin/zip/76247,https://www.compass.com/homes-for-sale/justin-tx-76247/
76522,66,15,8,12,26,590,37,0.00,0,903000,informational,https://www.homelight.com/homes-for-sale/zip/76522,https://www.redfin.com/zipcode/76522,https://www.trulia.com/TX/Copperas_Cove/76522/,https://www.remax.com/homes-for-sale/tx/copperas-cove/zip/76522,https://www.compass.com/homes-for-sale/copperas-cove-tx-76522/
78070,65,12,6,11,33,590,42,0.21,0,1070000,informational,https://www.homelight.com/78070-tx/sold,https://www.redfin.com/zipcode/78070,https://www.trulia.com/TX/Spring_Branch/78070/,https://www.remax.com/homes-for-sale/tx/spring-branch/zip/78070,https://www.compass.com/homes-for-sale/spring-branch-tx-78070/
79927,50,9,3,7,31,590,36,0.15,0.01,982000,informational,https://www.homelight.com/homes-for-sale/zip/79927-tx,https://www.redfin.com/zipcode/79927,https://www.trulia.com/TX/El_Paso/79927/,https://www.remax.com/homes-for-sale/tx/el-paso/zip/79927,https://www.compass.com/homes-for-sale/el-paso-tx-79927/
79932,69,9,4,2,42,590,44,0.15,0.01,959000,informational,https://www.homelight.com/homes-for-sale/zip/79932-tx,https://www.redfin.com/zipcode/79932,https://www.trulia.com/TX/El_Paso/79932/,https://www.remax.com/homes-for-sale/tx/el-paso/zip/79932,https://www.compass.com/homes-for-sale/el-paso-tx-79932/
79934,74,16,7,10,50,590,40,0.16,0.01,877000,informational,https://www.homelight.com/homes-for-sale/zip/79934-tx,https://www.redfin.com/zipcode/79934,https://www.trulia.com/TX/El_Paso/79934/,https://www.remax.com/homes-for-sale/tx/el-paso/zip/79934,https://www.compass.com/homes-for-sale/el-paso-tx-79934/
80122,93,7,5,4,33,590,45,0.28,0.01,3360000,informational,https://www.homelight.com/80122-co/sold,https://www.redfin.com/zipcode/80122,https://www.trulia.com/CO/Littleton/80122/,https://www.remax.com/homes-for-sale/co/littleton/zip/80122,https://www.compass.com/homes-for-sale/littleton-co-80122/
80126,59,9,11,13,35,590,42,0.35,0,2910000,informational,https://www.homelight.com/homes-for-sale/zip/80126-co,https://www.redfin.com/zipcode/80126,https://www.trulia.com/CO/Highlands_Ranch/80126/,https://www.remax.com/homes-for-sale/co/littleton/zip/80126,https://www.compass.com/homes-for-sale/littleton-co-80126/
80129,74,9,8,5,42,590,43,0.00,0,2870000,informational,https://www.homelight.com/homes-for-sale/zip/80129-co,https://www.redfin.com/zipcode/80129,https://www.trulia.com/CO/Highlands_Ranch/80129/,https://www.remax.com/homes-for-sale/co/littleton/zip/80129,https://www.compass.com/homes-for-sale/littleton-co-80129/
80233,92,13,9,6,44,590,35,0.00,0,1320000,informational,https://www.homelight.com/homes-for-sale/zip/80233-co,https://www.redfin.com/zipcode/80233,https://www.trulia.com/CO/Northglenn/80233/,https://www.remax.com/homes-for-sale/co/denver/zip/80233,https://www.compass.com/homes-for-sale/denver-co-80233/
80302,46,9,8,15,33,590,36,0.00,0,3040000,informational,https://www.homelight.com/homes-for-sale/zip/80302-co,https://www.redfin.com/zipcode/80302,https://www.trulia.com/CO/Boulder/80302/,https://www.remax.com/homes-for-sale/co/boulder/zip/80302,https://www.compass.com/homes-for-sale/boulder-co-80302/
80525,76,18,6,17,47,590,39,0.00,0,2230000,informational,https://www.homelight.com/homes-for-sale/zip/80525-co,https://www.redfin.com/zipcode/80525,https://www.trulia.com/CO/Fort_Collins/80525/,https://www.remax.com/homes-for-sale/co/fort-collins/zip/80525,https://www.compass.com/homes-for-sale/fort-collins-co-80525/
