Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
houses for sale in monroe ct,0,12,10,9,18,1300,42,0.17,0.32,97,"informational, transactional",,https://www.homes.com/monroe-ct/,https://www.century21.com/real-estate/monroe-ct/LCCTMONROE/,https://www.coldwellbanker.com/for-sale-homes/Monroe-CT-21563c,https://www.sothebysrealty.com/eng/sales/monroe-ct-usa
houses for sale in monroe ga,0,7,9,17,14,1300,53,0.28,0.41,98,"informational, transactional",,https://www.homes.com/monroe-ga/,https://www.century21.com/real-estate/monroe-ga/LCGAMONROE/,https://www.coldwellbanker.com/for-sale-homes/Monroe-GA-5814c,https://www.sothebysrealty.com/eng/sales/monroe-ga-usa
houses for sale in monroe nj,0,9,8,15,12,1300,53,0.30,0.4,72,"informational, transactional",,https://www.homes.com/monroe-township-nj/,https://www.century21.com/real-estate/monroe-nj/LCNJMONROE/,"https://www.coldwellbanker.com/for-sale-homes/Regency-@-Monroe-Monroe,NJ-TRACT%7C2329351s",https://www.sothebysrealty.com/heritagehousesir/eng/sales/monroe-township-nj-usa
houses for sale in monroe ny,0,9,11,16,15,1300,56,0.26,0.38,93,"informational, transactional",,https://www.homes.com/monroe-ny/,https://www.century21.com/real-estate/monroe-ny-10950/LZ10950/,https://www.coldwellbanker.com/for-sale-homes/Monroe-NY-5815c,https://www.sothebysrealty.com/eng/sales/monroe-ny-usa
houses for sale in montclair nj,0,11,15,14,7,1300,58,0.26,0.33,80,transactional,,https://www.homes.com/montclair-nj/,https://www.century21.com/real-estate/montclair-nj/LCNJMONTCLAIR/,https://www.coldwellbanker.com/for-sale-homes/Montclair-NJ-5836c,https://www.sothebysrealty.com/eng/sales/montclair-nj-usa
houses for sale in montrose co,0,6,7,5,13,1300,54,0.29,0.36,4560000,"informational, transactional",,https://www.homes.com/montrose-co/,https://www.century21.com/real-estate/montrose-co/LCCOMONTROSE/,https://www.coldwellbanker.com/for-sale-homes/Montrose-CO-16705c,https://www.sothebysrealty.com/eng/sales/montrose-co-usa
houses for sale in montville nj,0,13,10,11,15,1300,53,0.19,0.3,2260000,"informational, transactional",,https://www.homes.com/montville-nj/houses-for-sale/,https://www.century21.com/real-estate/montville-nj/LCNJMONTVILLE/,https://www.coldwellbanker.com/for-sale-homes/Montville-NJ-21742c,https://www.sothebysrealty.com/eng/sales/montville-nj-usa
houses for sale in moorestown nj,0,10,18,11,13,1300,54,0.23,0.31,75,"informational, transactional",,https://www.homes.com/moorestown-nj/,https://www.century21.com/real-estate/moorestown-nj/LCNJMOORESTOWN/,https://www.coldwellbanker.com/for-sale-homes/Moorestown-NJ-5879c,https://www.sothebysrealty.com/eng/sales/moorestown-nj-usa
houses for sale in morris il,0,11,8,9,16,1300,57,0.16,0.32,94,"informational, transactional",,https://www.homes.com/morris-il/,https://www.century21.com/real-estate/morris-il/LCILMORRIS/,https://www.coldwellbanker.com/for-sale-homes/Morris-IL-5898c,https://www.sothebysrealty.com/eng/sales/morris-il-usa
houses for sale in muscle shoals al,0,6,5,7,25,1300,41,0.23,0.32,658000,"informational, transactional",,https://www.homes.com/muscle-shoals-al/,https://www.century21.com/real-estate/muscle-shoals-al/LCALMUSCLESHOALS/,https://www.coldwellbanker.com/for-sale-homes/Muscle-Shoals-AL-16929c,https://www.sothebysrealty.com/eng/sales/muscle-shoals-al-usa
houses for sale in nacogdoches tx,0,6,4,10,27,1300,44,0.40,0.36,1190000,transactional,,https://www.homes.com/nacogdoches-tx/,https://www.century21.com/real-estate/nacogdoches-tx/LCTXNACOGDOCHES/,https://www.coldwellbanker.com/for-sale-homes/Nacogdoches-TX-16943c,https://www.sothebysrealty.com/eng/sales/nacogdoches-tx-usa
houses for sale in naperville il,0,8,9,11,12,1300,53,0.34,0.34,95,"informational, transactional",,https://www.homes.com/naperville-il/,https://www.century21.com/real-estate/naperville-il/LCILNAPERVILLE/,https://www.coldwellbanker.com/for-sale-homes/Naperville-IL-6024c,https://www.sothebysrealty.com/eng/sales/downtown-naperville-naperville-il-usa
houses for sale in nashua nh,0,12,8,10,17,1300,55,0.25,0.33,98,"informational, transactional",,https://www.homes.com/nashua-nh/03064/,https://www.century21.com/real-estate/nashua-nh/LCNHNASHUA/,https://www.coldwellbanker.com/for-sale-homes/Nashua-NH-16964c,https://www.sothebysrealty.com/eng/sales/nashua-nh-usa
houses for sale in nashville tennessee,0,6,7,48,15,1300,70,0.82,0.36,9530000,"informational, transactional",,https://www.homes.com/nashville-tn/,https://www.century21.com/real-estate/nashville-tn/LCTNNASHVILLE/,https://www.coldwellbanker.com/for-sale-homes/Nashville-TN-232c,https://www.sothebysrealty.com/eng/sales/nashville-tn-usa
houses for sale in new bedford,0,10,8,9,14,1300,57,0.28,0.34,19100000,"informational, transactional",,https://www.homes.com/new-bedford-ma/,https://www.century21.com/real-estate/new-bedford-ma/LCMANEWBEDFORD/,https://www.coldwellbanker.com/for-sale-homes/New-Bedford-MA-6081c,https://www.sothebysrealty.com/eng/sales/new-bedford-ma-usa
houses for sale in new milford ct,0,10,19,8,15,1300,57,0.17,0.31,8810000,"informational, transactional",,https://www.homes.com/new-milford-ct/,https://www.century21.com/real-estate/new-milford-ct/LCCTNEWMILFORD/,https://www.coldwellbanker.com/for-sale-homes/New-Milford-CT-17104c,https://www.sothebysrealty.com/eng/sales/new-milford-ct-usa/broker-listings-dstype
houses for sale in newburgh ny,0,8,9,21,16,1300,52,0.21,0.39,4120000,"informational, transactional",,https://www.homes.com/newburgh-ny/,https://www.century21.com/real-estate/newburgh-ny/LCNYNEWBURGH/,https://www.coldwellbanker.com/for-sale-homes/Newburgh-NY-6190c,https://www.sothebysrealty.com/eng/sales/newburgh-ny-usa
houses for sale in newport news va,0,6,10,22,15,1300,53,0.60,0.39,4620000,"informational, transactional",,https://www.homes.com/newport-news-va/,https://www.century21.com/real-estate/newport-news-va/LCVANEWPORTNEWS/,https://www.coldwellbanker.com/for-sale-homes/Newport-News-VA-381c,https://www.sothebysrealty.com/eng/sales/newport-news-va-usa
houses for sale in newport ri,0,11,20,12,7,1300,59,0.26,0.35,3590000,"informational, transactional",,https://www.homes.com/newport-ri/,https://www.century21.com/real-estate/newport-ri/LCRINEWPORT/,https://www.coldwellbanker.com/for-sale-homes/Newport-RI-17182c,https://www.sothebysrealty.com/eng/sales/newport-ri-usa
houses for sale in newtown pa,0,14,16,6,13,1300,57,0.22,0.27,4290000,"informational, transactional",,https://www.homes.com/newtown-pa/,https://www.century21.com/real-estate/newtown-pa/LCPANEWTOWN/,https://www.coldwellbanker.com/for-sale-homes/Newtown-PA-6227c,https://www.sothebysrealty.com/eng/sales/newtown-pa-usa
houses for sale in niles il,0,16,10,9,18,1300,47,0.15,0.28,86,"informational, transactional",,https://www.homes.com/niles-il/,https://www.century21.com/real-estate/niles-il-60714/LZ60714/,https://www.coldwellbanker.com/for-sale-homes/Niles-IL-6239c,https://www.sothebysrealty.com/eng/sales/niles-il-usa
houses for sale in niles mi,0,11,10,12,16,1300,51,0.20,0.36,97,"informational, transactional",,https://www.homes.com/niles-mi/houses-for-sale/,https://www.century21.com/real-estate/niles-mi/LCMINILES/,https://www.coldwellbanker.com/for-sale-homes/Niles-MI-17213c,https://www.sothebysrealty.com/eng/sales/niles-mi-usa
houses for sale in north attleboro ma,0,9,10,11,12,1300,48,0.18,0.23,80,"informational, transactional",,https://www.homes.com/north-attleboro-ma/,https://www.century21.com/real-estate/north-attleboro-ma/LCMANORTHATTLEBORO/,https://www.coldwellbanker.com/for-sale-homes/North-Attleboro-MA-6270c,https://www.sothebysrealty.com/eng/sales/north-attleboro-ma-usa
houses for sale in norton ma,0,8,14,12,19,1300,52,0.17,0.23,4260000,"informational, transactional",,https://www.homes.com/norton-ma/,https://www.century21.com/real-estate/norton-ma/LCMANORTON/,https://www.coldwellbanker.com/for-sale-homes/Norton-MA-6392c,https://www.sothebysrealty.com/eng/sales/norton-ma-usa
houses for sale in norway,0,30,19,17,23,1300,57,0.71,0.06,27500000,transactional,,https://www.homes.com/norway-sc/,https://www.century21.com/real-estate/norway-mi/LCMINORWAY/,https://www.coldwellbanker.com/for-sale-homes/Norway-MI-17325c,https://www.sothebysrealty.com/eng/sales/norway-me-usa
houses for sale in norwich ct,0,8,9,12,20,1300,57,0.17,0.29,94,"informational, transactional",,https://www.homes.com/norwich-ct/,https://www.century21.com/real-estate/norwich-ct/LCCTNORWICH/,https://www.coldwellbanker.com/for-sale-homes/Norwich-CT-17326c,https://www.sothebysrealty.com/eng/sales/norwich-ct-usa
houses for sale in novi mi,0,8,7,15,16,1300,53,0.43,0.37,2920000,"informational, transactional",,https://www.homes.com/novi-mi/,https://www.century21.com/real-estate/novi-mi/LCMINOVI/,https://www.coldwellbanker.com/for-sale-homes/Novi-MI-17337c,https://www.sothebysrealty.com/eng/sales/novi-mi-usa
houses for sale in nutley nj,0,19,9,13,18,1300,52,0.18,0.31,79,"informational, transactional",,https://www.homes.com/nutley-nj/,https://www.century21.com/real-estate/nutley-nj-07110/LZ07110/,https://www.coldwellbanker.com/for-sale-homes/Nutley-NJ-6417c,https://www.sothebysrealty.com/eng/sales/nutley-nj-usa
houses for sale in ny,0,6,7,57,8,1300,87,0.40,0.39,97,"informational, transactional",,https://www.homes.com/new-york-ny/,https://www.century21.com/real-estate/new-york/LSNY/,https://www.coldwellbanker.com/new-york-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/new-york-ny-usa
houses for sale in oakland ca,0,8,9,17,12,1300,65,0.99,0.4,95,"informational, transactional",,https://www.homes.com/oakland-ca/,https://www.century21.com/real-estate/oakland-ca/LCCAOAKLAND/,https://www.coldwellbanker.com/for-sale-homes/Oakland-CA-6449c,https://www.sothebysrealty.com/eng/sales/oakland-ca-usa
houses for sale in oakley ca,0,7,10,11,17,1300,45,0.71,0.43,3770000,"informational, transactional",,https://www.homes.com/oakley-ca/,https://www.century21.com/real-estate/oakley-ca/LCCAOAKLEY/,https://www.coldwellbanker.com/for-sale-homes/Oakley-CA-6457c,https://www.sothebysrealty.com/eng/sales/oakley-ca-usa
houses for sale in oceanside ny,0,8,7,11,16,1300,49,0.18,0.37,95,"informational, transactional",,https://www.homes.com/oceanside-ny/,https://www.century21.com/real-estate/oceanside-ny/LCNYOCEANSIDE/,https://www.coldwellbanker.com/for-sale-homes/Oceanside-NY-6490c,https://www.sothebysrealty.com/eng/sales/oceanside-ny-usa
houses for sale in ogden utah,0,7,9,13,22,1300,61,0.99,0.42,100,"informational, transactional",,https://www.homes.com/ogden-ut/,https://www.century21.com/real-estate/ogden-ut/LCUTOGDEN/,https://www.coldwellbanker.com/for-sale-homes/Ogden-UT-6501c,https://www.sothebysrealty.com/eng/sales/ogden-ut-usa
houses for sale in oklahoma city,0,6,7,10,19,1300,68,0.67,0.39,22800000,"informational, transactional",,https://www.homes.com/oklahoma-city-ok/,https://www.century21.com/real-estate/oklahoma-city-ok/LCOKOKLAHOMACITY/,https://www.coldwellbanker.com/for-sale-homes/Oklahoma-City-OK-17436c,https://www.sothebysrealty.com/eng/sales/oklahoma-city-ok-usa
houses for sale in ooltewah tn,0,8,9,10,15,1300,47,0.40,0.39,1410000,"informational, transactional",,https://www.homes.com/ooltewah-tn/,https://www.century21.com/real-estate/ooltewah-tn/LCTNOOLTEWAH/,https://www.coldwellbanker.com/for-sale-homes/Ooltewah-TN-17499c,https://www.sothebysrealty.com/eng/sales/ooltewah-tn-usa
houses for sale in oxford ct,0,9,10,6,20,1300,48,0.13,0.2,99,"informational, transactional",,https://www.homes.com/oxford-ct/,https://www.century21.com/real-estate/oxford-ct/LCCTOXFORD/,https://www.coldwellbanker.com/for-sale-homes/Oxford-CT-21492c,https://www.sothebysrealty.com/eng/sales/oxford-ct-usa/waterfront-lstyle
houses for sale in pahrump nv,0,9,7,12,20,1300,63,0.34,0.38,2600000,"informational, transactional",,https://www.homes.com/pahrump-nv/,https://www.century21.com/real-estate/pahrump-nv/LCNVPAHRUMP/,https://www.coldwellbanker.com/for-sale-homes/Pahrump-NV-17640c,https://www.sothebysrealty.com/eng/sales/pahrump-nv-usa
houses for sale in palestine tx,0,7,5,14,21,1300,47,0.28,0.42,96,transactional,,https://www.homes.com/palestine-tx/,https://www.century21.com/real-estate/palestine-tx/LCTXPALESTINE/,https://www.coldwellbanker.com/for-sale-homes/Palestine-TX-17652c,https://www.sothebysrealty.com/eng/sales/palestine-tx-usa
houses for sale in palm beach florida,0,8,12,7,6,1300,62,0.65,0.39,22100000,"informational, transactional",,https://www.homes.com/palm-beach-fl/,https://www.century21.com/real-estate/palm-beach-county-fl/LNFLPALMBEACH/,https://www.coldwellbanker.com/for-sale-homes/Palm-Beach-FL-6680c,https://www.sothebysrealty.com/eng/sales/palm-beach-fl-usa
houses for sale in palmyra pa,0,9,14,6,16,1300,43,0.16,0.25,90,"informational, transactional",,https://www.homes.com/palmyra-pa/,https://www.century21.com/real-estate/palmyra-pa/LCPAPALMYRA/,https://www.coldwellbanker.com/for-sale-homes/Palmyra-PA-125c,https://www.sothebysrealty.com/eng/sales/palmyra-pa-usa
houses for sale in panama,0,8,20,22,6,1300,62,0.35,0.17,27200000,transactional,,https://www.homes.com/panama-city-fl/,https://www.century21.com/real-estate/panama-city-fl/LCFLPANAMACITY/,https://www.coldwellbanker.com/for-sale-homes/Panama-City-FL-6708c,https://www.sothebysrealty.com/eng/sales/pan
houses for sale in panama city beach fl,0,4,8,11,18,1300,62,0.29,0.4,5050000,"informational, transactional",,https://www.homes.com/panama-city-beach-fl/,https://www.century21.com/real-estate/panama-city-beach-fl/LCFLPANAMACITYBEACH/,https://www.coldwellbanker.com/for-sale-homes/Panama-City-Beach-FL-17677c,https://www.sothebysrealty.com/eng/sales/panama-city-beach-panama-city-beach-fl-usa
houses for sale in parker co,0,8,11,10,12,1300,60,0.85,0.43,12400000,"informational, transactional",,https://www.homes.com/parker-co/,https://www.century21.com/real-estate/parker-co/LCCOPARKER/,https://www.coldwellbanker.com/for-sale-homes/Parker-CO-6735c,https://www.sothebysrealty.com/eng/sales/parker-co-usa
houses for sale in pasadena ca,0,14,8,10,9,1300,57,0.44,0.33,10700000,"informational, transactional",,https://www.homes.com/pasadena-ca/,https://www.century21.com/real-estate/pasadena-ca/LCCAPASADENA/,https://www.coldwellbanker.com/for-sale-homes/Pasadena-CA-6758c,https://www.sothebysrealty.com/eng/sales/pasadena-ca-usa
houses for sale in pasadena md,0,9,12,11,19,1300,50,0.43,0.4,3920000,"informational, transactional",,https://www.homes.com/pasadena-md/,https://www.century21.com/real-estate/pasadena-md/LCMDPASADENA/,https://www.coldwellbanker.com/for-sale-homes/Pasadena-MD-6760c,https://www.sothebysrealty.com/eng/sales/pasadena-md-usa
houses for sale in pearland tx,0,8,9,10,16,1300,53,0.43,0.39,98,"informational, transactional",,https://www.homes.com/pearland-tx/,https://www.century21.com/real-estate/pearland-tx/LCTXPEARLAND/,https://www.coldwellbanker.com/for-sale-homes/Pearland-TX-6792c,https://www.sothebysrealty.com/eng/sales/pearland-tx-usa
houses for sale in pembroke ma,0,12,17,9,21,1300,47,0.16,0.2,3700000,"informational, transactional",,https://www.homes.com/pembroke-ma/,https://www.century21.com/real-estate/pembroke-ma/LCMAPEMBROKE/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Pembroke-MA-6811c,https://www.sothebysrealty.com/eng/sales/pembroke-ma-usa/2-pg
houses for sale in phoenixville pa,0,7,9,14,16,1300,53,0.30,0.34,96,"informational, transactional",,https://www.homes.com/phoenixville-pa/,https://www.century21.com/real-estate/phoenixville-pa/LCPAPHOENIXVILLE/,https://www.coldwellbanker.com/for-sale-homes/Phoenixville-PA-6920c,https://www.sothebysrealty.com/eng/sales/phoenixville-pa-usa
houses for sale in pittsburg ca,0,8,10,15,14,1300,54,0.73,0.38,4030000,"informational, transactional",,https://www.homes.com/pittsburg-ca/,https://www.century21.com/real-estate/pittsburg-ca/LCCAPITTSBURG/,https://www.coldwellbanker.com/for-sale-homes/Pittsburg-CA-6986c,https://www.sothebysrealty.com/eng/sales/pittsburg-ca-usa
houses for sale in plymouth mi,0,8,7,14,11,1300,49,0.25,0.34,9970000,"informational, transactional",,https://www.homes.com/plymouth-mi/,https://www.century21.com/real-estate/plymouth-mi-48170/LZ48170/,https://www.coldwellbanker.com/for-sale-homes/Plymouth-MI-18030c,https://www.sothebysrealty.com/eng/sales/plymouth-mi-usa
houses for sale in plymouth mn,0,9,13,10,12,1300,55,0.44,0.28,98,"informational, transactional",,https://www.homes.com/plymouth-mn/,https://www.century21.com/real-estate/plymouth-mn/LCMNPLYMOUTH/,https://www.coldwellbanker.com/for-sale-homes/Plymouth-MN-7111c,https://www.sothebysrealty.com/eng/sales/plymouth-mn-usa
houses for sale in pocatello,0,6,9,11,23,1300,53,0.51,0.37,3130000,"informational, transactional",,https://www.homes.com/pocatello-id/,https://www.century21.com/real-estate/pocatello-id/LCIDPOCATELLO/,https://www.coldwellbanker.com/for-sale-homes/Pocatello-ID-18041c,https://www.sothebysrealty.com/eng/sales/pocatello-id-usa
houses for sale in pocatello idaho,0,7,9,11,23,1300,59,0.29,0.39,1020000,"informational, transactional",,https://www.homes.com/pocatello-id/,https://www.century21.com/real-estate/pocatello-id/LCIDPOCATELLO/,https://www.coldwellbanker.com/for-sale-homes/Pocatello-ID-18041c,https://www.sothebysrealty.com/eng/sales/pocatello-id-usa
houses for sale in pompano beach,0,6,8,14,17,1300,57,0.41,0.42,4290000,"informational, transactional",,https://www.homes.com/pompano-beach-fl/,https://www.century21.com/real-estate/pompano-beach-fl/LCFLPOMPANOBEACH/,https://www.coldwellbanker.com/for-sale-homes/Pompano-Beach-FL-7144c,https://www.sothebysrealty.com/eng/sales/pompano-beach-fl-usa
houses for sale in port st lucie florida,0,7,10,34,24,1300,62,0.46,0.47,92,"informational, transactional",,https://www.homes.com/port-saint-lucie-fl/,https://www.century21.com/real-estate/port-saint-lucie-fl/LCFLPORTSAINTLUCIE/,https://www.coldwellbanker.com/for-sale-homes/Port-Saint-Lucie-FL-7182c,https://www.sothebysrealty.com/eng/sales/port-st-lucie-fl-usa
houses for sale in portsmouth nh,0,8,14,13,28,1300,63,0.32,0.28,3770000,"informational, transactional",,https://www.homes.com/portsmouth-nh/,https://www.century21.com/real-estate/portsmouth-nh/LCNHPORTSMOUTH/,https://www.coldwellbanker.com/for-sale-homes/Portsmouth-NH-18125c,https://www.sothebysrealty.com/eng/sales/portsmouth-nh-usa
